ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000271270,0.0160382,0.409107079,0.049727617,0.757022455,0.010857143,0.014377143,0.031829179,0.0,0.0,0.0,0.014925373,0.0,0.0,0.216030291,0.002091053,0.005184897,0.006125111,0.002581951,0.000662406,0.000270249,0.000255543,0.005557851,0.006462021,0.001470182,0.003984712,0.000215526,9.85e-05,0.000284211,0.002872575,0.004441719,0.001672706,0.002636672,0.004214017,0.005327356,0.003313301,0.003126879,0.007926972,0.0,0.005472654,0.0,0.00060172,0.001256397,0.005468695,0.000261835,0.014735312,0.0015683,0.021317721,0.029079109,0.001830241,0.004549883,0.003246006,0.020350909,0.000372644,0.000110425,0.000722135,0.000927062,0.624611161,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ENSG00000275322,0.001712729,0.618285308,0.0,0.0,0.31135175,0.369457643,0.332803996,0.297082228,0.366047745,0.279398762,0.154228856,0.417910448,0.089552239,0.216693966,1.72e-05,0.000138001,0.000560179,0.000762506,0.0,0.0,0.0,0.000664972,0.0,0.0,4.24e-05,0.000109447,8.69e-05,0.0,0.0,0.000707757,0.000178282,0.000205235,9.98e-05,0.000255811,0.002247811,0.000249119,0.000718123,0.0025224,0.004643786,0.000992713,0.003527732,6.56e-06,4.81e-05,0.000991231,0.0,0.0,0.000283097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279670,0.00104287,0.246709356,0.0,0.0,0.260360695,0.298444578,0.31446429,0.0,0.0,0.0,0.0,0.0,0.0,0.240764177,0.0,0.0,0.000213752,0.0,0.0,1.02e-05,1.21e-05,0.000188819,0.000170289,0.0,0.0,0.000351913,0.0,0.0,0.0,0.000179404,0.0,3.86e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000106186,0.0,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228549,0.002005019,0.677339025,0.031605149,0.129082573,0.012924812,0.01458396,0.124033975,0.019587977,0.019587977,0.0,0.0,0.0,0.0,0.252158884,0.0,0.0,0.0,0.0,0.0,8.92e-05,0.000118717,0.0,1.79e-05,1.28e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84e-05,0.0,0.0002663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000196086,0.000273167,0.0,0.0,0.0,0.0,0.0,0.0,0.000784052,0.0,0.000660291,0.000352875,0.884119883,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000237036,0.074278144,0.311810744,0.041081235,0.048366138,0.417353659,0.551963415,0.302777651,0.144575163,0.138562092,0.092026144,0.736318408,0.696517413,0.393034826,0.216069918,0.002018059,0.001537726,0.011218315,0.009346359,0.001775466,0.000565993,0.000390358,0.000511727,0.0027784,0.002086503,0.001753697,0.000281194,0.000938978,0.000664766,0.004125861,0.002608253,0.001882449,0.001136038,0.002502312,0.000780967,0.002056209,0.002027317,0.0,0.0,0.000900597,0.00025228,0.0,0.001476184,0.00091327,0.000828252,0.010375275,0.007616538,0.001515547,0.003219258,0.0,0.003927924,0.004255591,0.003562076,0.001594067,0.003386556,0.004984107,0.007537878,0.343058973,0,0,0,0,0,0,1,0,0,0,1,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000250075,0.033121222,0.288865173,0.024214238,0.702617155,0.765333333,0.561909091,0.64805276,0.0,0.016220956,0.0,0.0,0.0,0.0,0.216086267,0.0,0.0,6.63e-05,0.0,0.0,2.55e-06,4.02e-05,1.92e-05,0.0,0.0,0.0,0.0,0.0,0.000154149,0.0,6.51e-05,0.0,0.0,0.0,0.0,1.4e-05,0.0,6.91e-05,0.0,0.0,0.0,0.0,1.31e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83e-05,0.0,0.000441417,0.0,0.000396994,0.000135198,0.87057069,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
ENSG00000279453,0.00154087,0.309498399,0.0,0.0,0.201074774,0.182211175,0.349237892,0.0,0.0,0.179950698,0.0,0.0,0.0,0.216965533,0.0,0.001256795,0.001673165,0.000536019,0.001313953,0.000400274,9.86e-05,0.000383111,0.001891105,0.0,0.000905134,0.00125948,0.0,0.001710085,0.007308985,0.000226719,0.000314615,6.76e-05,0.000875042,0.000177308,0.0,0.000352203,0.001284335,0.000587305,0.000887314,0.0,0.002182711,0.001892796,0.0,0.000309927,0.007797316,0.002445648,0.000854173,0.000603254,0.002745361,0.001112392,0.001456869,0.000541268,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000279555,0.00132149,0.512628958,0.0,0.0,0.04305341,0.079191702,0.113917825,0.032904149,0.01669051,0.009537434,0.0,0.0,0.0,0.222064055,1.29e-05,0.00014293,0.000213752,4.53e-05,0.000179175,3.57e-05,0.000195179,0.00075254,0.0,2.57e-05,6.01e-05,0.000126285,0.0,4.82e-05,0.000371549,0.000388379,1.57e-05,0.000217308,0.00014584,0.000273406,0.000476667,9.45e-05,0.0,0.0,0.002042947,0.0,0.000106186,4.59e-05,0.000332098,1.6e-05,0.0,0.0,0.0,0.0,0.0,4.46e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226287,0.002229607,0.725720384,0.030797279,0.103578916,0.105288136,0.119332203,0.204211107,0.161911819,0.172286032,0.103371619,0.0,0.0,0.0,0.216803424,0.012335925,0.000640719,0.0,0.013408024,0.020822361,0.002475582,0.002535313,0.005962855,0.007008739,0.0,0.0,0.0,0.0,0.0,0.002079567,0.003371212,0.0,0.000808869,0.0,0.002508026,0.0,0.009853105,0.019099308,0.009728183,0.028202764,0.0,0.010571398,0.001919039,0.0,0.023036106,0.0,0.000925554,0.0,0.000803385,0.0,0.0,0.006811502,0.0,0.001477963,0.0,0.001418791,0.001704701,0.856217539,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000268001,0.001599458,0.307008182,0.020753502,0.480584341,0.046106602,0.135155844,0.153643646,0.0,0.0,0.0,0.0,0.0,0.0,0.216023918,0.006384797,0.000300645,0.009405105,0.006341633,0.000157457,3.57e-05,8.05e-06,0.000131352,0.001308537,0.001162022,0.005144415,0.000131336,0.000654966,0.000688851,0.000305003,0.000427809,0.004388886,0.000486529,0.004448129,0.00066592,0.001023431,0.000438107,0.0,0.000150591,0.000175337,1.23e-05,0.000389348,0.000475659,0.0,0.000504967,0.001851286,0.002256038,0.0,0.0,0.001295665,4.24e-05,0.000702875,1.72e-05,0.008649413,0.002807476,0.007062501,0.006359817,0.890188406,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000272144,0.00063731,0.344361437,0.01068789,0.0,0.006196941,0.047417782,0.117185335,0.0,0.0,0.0,0.0,0.0,0.0,0.216706436,0.000141694,0.00021193,0.000199011,0.000128343,0.0,0.0,0.0,7.94e-05,0.0,0.0,0.000219212,2.36e-05,0.0,0.0,0.000105365,0.000130117,0.0,0.0,0.000913421,0.000165126,0.000261699,0.000180397,0.0,0.0,0.000743856,0.0,0.0,0.0,9.61e-05,0.000157635,0.0,4.5e-05,0.000183037,0.0,0.0,0.0,6.39e-05,0.0,0.000348213,0.00013345,0.000629576,0.000787592,0.655364867,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000267886,0.016335046,0.426538598,0.009814518,0.0,0.156401929,0.142369775,0.066635945,0.0,0.0,0.0,0.497512438,0.0,0.0,0.21594605,0.0,0.0,0.000154786,0.0,0.066566401,0.011845061,0.014159524,0.0,0.0,0.0,0.0,3.37e-05,0.0,0.0,0.00492996,0.0,0.0,0.0,0.0,0.0,0.004715262,0.0,0.0,0.004269257,0.00112641,0.000301506,0.008424083,0.001023488,0.001260662,0.001758033,0.0,0.0,0.0,0.003725305,0.0,0.0,0.0,0.0,0.000107579,0.0,0.000111501,0.0,0.838100141,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000229931,0.000941968,0.725898257,0.006877804,0.0,0.317323333,0.246506667,0.216330206,0.237410072,0.201438849,0.210071942,0.835820896,0.825870647,1.0,0.216046641,0.001957947,0.0,0.010783439,0.015657793,0.0,0.000132575,0.000394382,0.007752532,0.010817836,0.007203251,0.00265176,0.000336759,0.00064917,0.000611777,0.003144305,0.009196902,0.001053962,0.001529608,0.0,0.001779846,0.002121634,0.000661455,0.0,0.000903546,0.0073748,0.000905543,0.0,0.002237239,0.008164808,0.001613756,0.002860554,0.000437067,0.004863906,0.000388827,0.003089664,0.0,0.000127796,0.002043096,0.000307779,0.0,0.000625546,0.00063603,0.602210669,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224660,0.006667339,0.436855212,0.061845653,0.089528185,0.041558376,0.004497462,0.042025631,0.199685809,0.230930354,0.213824402,0.0,0.0,0.0,0.239201838,0.001653091,0.002631877,0.008439534,0.006839904,0.001270517,0.000354383,0.000983943,0.021246261,0.01465382,0.002041563,0.002619939,0.00559694,0.0,0.00294809,0.011030023,0.012215221,0.0,0.0,0.005188844,0.006373608,0.009187517,0.001245597,0.020259353,0.0,0.019008174,0.0,0.010453414,0.000508463,0.01368594,0.000638556,0.004100512,0.000154259,0.008400183,0.005535066,0.000244636,0.000358908,0.000396166,0.000628938,0.020036837,0.021025807,0.041615669,0.06164815,0.59166971,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000276071,0.000803961,0.433831377,0.0,0.0,0.060652842,0.117896313,0.137602322,0.02764977,0.039170507,0.0,0.0,0.0,0.0,0.216294653,0.0,0.000251359,0.0,0.0,0.000477801,0.000191214,0.000179082,0.000254495,0.000215102,0.0,0.0,7.07e-05,0.0,0.000149331,0.000310549,0.0,0.0,0.0,0.0,4.06e-06,0.0,0.000292071,0.001339575,0.0,0.000332079,0.0,0.000141581,0.0,0.000380165,0.0,0.0,0.0,0.0,0.0,0.0,0.000318782,5.11e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000272688,0.000402306,0.460690146,0.006746799,0.079442067,0.002439416,0.004156204,0.021969753,0.0,0.0,0.0,0.0,0.0,0.0,0.216058002,0.00498933,0.002158731,0.008800702,0.010463694,0.002443302,0.000555795,0.00039237,0.003527361,0.014178803,0.011337737,0.003981176,0.000324973,0.000794074,0.000582874,0.001419651,0.002141015,0.0,0.001899031,0.002617449,0.001561933,0.00369183,0.003771154,0.003093453,0.0,0.002704447,0.0,0.000955673,0.000784018,0.0,0.003887443,0.000830483,0.001455819,0.0,0.000840552,0.00334336,0.001589449,0.000306709,0.0,0.000698286,0.0,0.001672382,0.002594948,0.516349318,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259877,0.001546078,0.477588047,0.025720805,0.172501071,0.025257166,0.033299345,0.128405704,0.0,0.0,0.0,0.0,0.0,0.0,0.2159624,0.003692619,0.000995579,0.001584716,0.001872292,0.001840621,0.000560894,0.000177069,0.000779905,0.003791172,0.003235685,0.002068373,0.000223945,0.000295604,0.000462446,0.006937436,0.000289806,0.002065975,0.001123966,0.002133874,0.000446653,0.004846111,0.002396701,0.0,0.00202545,0.000789019,0.000139472,0.002300695,0.00400866,0.001195116,0.002268343,0.002474148,0.003123745,0.002069539,0.001217943,0.00501051,0.002648339,0.001277955,0.000737573,0.00076714,0.001152833,0.00134699,0.001737931,0.667718579,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280068,0.000279921,0.504446816,0.0,0.0,0.017458753,0.075730382,0.107309271,0.0,0.0,0.0,0.0,0.0,0.0,0.219690065,0.0,3.94e-05,0.0,0.0,0.000646118,0.000112179,0.000255543,0.000270914,0.0,0.0,0.0,7.58e-05,0.0,9.63e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000524782,0.0,0.000209874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225206,0.041048208,0.239772323,0.051070427,0.130694876,0.977214433,0.96208866,0.991031508,0.230333333,0.207333333,0.205833333,1.0,1.0,1.0,0.234152088,0.0,0.000852649,0.0,0.0,0.0,0.0,2.01e-06,0.0,0.0,0.0,0.0,0.000183534,0.000144904,0.000197503,0.003715493,0.0,0.0,0.0,0.0,0.0,0.0,0.001795378,0.002803441,0.002432046,0.0,0.000336374,0.005096924,0.001574597,0.001468223,0.0,0.00102657,0.000678097,0.0,0.001521,0.0,0.0,0.0,0.0,0.000262233,0.0,0.000143056,0.0,0.954371641,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
ENSG00000231177,0.000820235,0.490928495,0.013755609,0.081328054,0.015625471,0.033751319,0.027592697,0.009042954,0.0,0.0,0.0,0.0,0.0,0.218312004,0.0,0.000970936,0.002837747,0.003382204,0.004745435,0.000889782,0.000961809,0.004709533,0.003809097,0.000686941,0.000830885,0.00125948,0.00042312,0.000761108,0.001109102,0.003728048,0.0,0.000452725,0.0,0.001330486,0.002201079,0.001383043,0.015384403,0.00084331,0.004343587,0.001801855,0.002749035,0.000278835,0.001927043,0.000125574,0.001274561,0.0,0.002223291,0.0,0.0,0.000465912,0.001009585,0.000102917,0.00114697,0.000605589,0.001503574,0.001512479,0.773099737,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000234883,0.008587731,0.296335824,0.016725073,0.121380256,0.233134902,0.318672157,0.299479037,0.231203008,0.309523809,0.256265664,0.616915423,0.741293532,0.39800995,0.21885486,0.0,0.0,0.51761246,0.134389769,9.23e-05,1.27e-05,2.01e-06,0.0,0.0,0.0,0.0,3.03e-05,2.9e-05,0.0,0.0,0.102634671,2.62e-05,0.0,1.15e-05,0.0,0.0,0.0,0.0,0.001317672,7.97e-06,0.0,0.00542728,0.0,0.0,0.0,0.014989071,0.001664712,0.0,0.0,0.0,0.0,0.0,0.0,0.000945385,0.0,0.00072039,0.000268217,0.90310146,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
