ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000271997,0.002458101,0.374066169,0.041223157,0.339480127,0.044155087,0.122444184,0.137023482,0.014832162,0.020556857,0.012750455,0.0,0.0,0.0,0.217548015,0.0,0.000369646,0.000324314,0.000158541,0.000302736,0.0,0.000382622,0.000418686,0.000609456,7.06e-05,0.000463174,9.09e-05,0.0,6.74e-05,0.000499096,0.000199118,0.0,0.0,0.0,0.000480491,0.00058415,0.000163216,0.0,1.51e-05,0.002223598,0.0,0.0,4.59e-05,0.000786548,1.34e-05,0.001666734,0.0,0.001664417,0.002284358,0.000199333,0.000459224,7.67e-05,0.0,0.000382786,0.0,0.000604364,0.000760279,0.709639573,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000275703,0.000255835,0.393632159,0.0,0.0,0.298541304,0.395354348,0.245030318,0.0,0.0,0.0,0.0,0.0,0.0,0.22320408,0.000459431,0.00170037,0.000316943,0.0,0.000865965,0.000671743,0.001016517,0.0,0.0,0.000590641,0.0,0.0,0.0,9.63e-05,0.001109102,0.000143917,0.000157308,0.0,0.000157354,0.000208438,0.0,0.001786788,0.013381945,0.0,0.000427717,0.0,0.0,0.0,0.0,4.54e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266900,0.000999255,0.237104233,0.016757825,0.297319582,0.052857678,0.11637578,0.152340375,0.0,0.031210986,0.0,0.0,0.0,0.378109453,0.232173809,0.0,2.46e-05,0.000221123,3.02e-05,0.0,0.0,9.71e-05,0.0,0.0,0.0,6.72e-05,2.86e-05,0.0,0.0,4.99e-05,0.00014786,0.0,0.0,6.91e-05,0.0,0.0,1.72e-05,5.52e-05,0.0,8.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28e-05,0.0,6.57e-05,0.0,5.45e-05,0.0,0.886915387,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261584,0.001078023,0.351120598,0.0180788,0.235070433,0.047079512,0.02251538,0.053157498,0.042948346,0.0,0.0,0.0,0.0,0.0,0.223288875,0.0,0.000251359,0.002329164,0.000717208,0.000253453,5.64e-05,0.000295057,0.001182172,0.001469863,0.00031458,0.0,0.0003637,0.0,0.00020232,0.001441833,0.002008927,0.0,0.000677277,0.00117056,0.0,0.000934641,2.58e-05,0.0,0.0,0.005331853,0.0,0.0,0.00016074,0.002752919,0.000154963,0.00039794,0.0,0.0,0.00482031,0.0,0.000356679,0.0,0.0,0.000317308,0.0,0.000471193,0.000653328,0.731875761,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000280077,0.001194549,0.215581644,0.0,0.0,0.209473712,0.275554154,0.126344376,0.0,0.0,0.0,0.0,0.0,0.0,0.247067013,0.0,0.002252374,0.017129674,0.004159809,0.001027894,0.000547555,0.001989252,0.001614541,0.001998656,0.0002568,0.002347692,0.000624688,0.0,0.001006783,0.003166487,0.004782784,0.000298885,0.000639852,0.002813182,0.001384625,0.002285196,0.000644275,0.0,0.0,0.005677214,0.0,0.001179844,0.0,0.001686709,0.000227101,0.00667847,0.001057317,0.013210397,0.009997999,0.001948028,0.002224783,0.000753994,0.002104084,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
ENSG00000271781,0.000470659,0.716293134,0.007893099,0.0,0.015993671,0.012496203,0.029974747,0.010126582,0.0,0.0,0.0,0.0,0.0,0.220817343,0.000279093,0.0,0.000213752,0.000913497,0.0,0.0,0.000338839,0.000440578,0.000224065,0.0,7.78e-05,0.000223945,2.9e-05,0.0,0.000138638,0.00083196,0.001730385,0.00364474,0.0,0.0,0.001271111,0.000850442,0.006974079,0.00017318,0.007879559,0.0,0.000294961,7.54e-05,0.0,0.001359937,0.001015035,0.000208892,0.0,0.000317351,0.0,0.0,0.004690096,0.002142201,0.000102122,0.0,0.00012179,0.000105761,0.801121582,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000282418,0.005695426,0.628779794,0.0,0.0,0.09341791,0.098951493,0.128627034,0.0,0.0,0.0,0.034825871,0.0,0.0,0.219550402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000229381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224090,0.008748523,0.572216293,0.021004596,0.095504504,0.087620671,0.082847169,0.109629334,0.107088989,0.121166415,0.084464555,0.447761194,0.502487562,0.323383085,0.226842516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77e-05,0.0,0.0,0.0,0.0,0.0,2.8e-05,0.0,0.0,0.0,2.92e-05,0.0,0.0,1.64e-05,0.0,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82e-05,0.0,2.21e-05,0.0,0.946455542,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229591,0.001073466,0.407861971,0.006604876,0.142813292,0.576901961,0.387843137,0.568723916,0.153502236,0.107302534,0.168405365,0.288557214,0.223880597,0.303482587,0.242563166,0.0,7.39e-05,0.001407817,0.000400127,0.0007674,3.39e-05,0.001326803,0.000456997,0.001057585,0.0,0.000484388,0.0003014,0.0,0.000178234,0.0,0.001295255,0.0,0.0,0.0,0.000502147,0.000228987,5.15e-05,0.000303821,0.0,0.000520699,0.0,0.0,0.0,0.000471929,0.0,0.000201854,0.0,0.000173275,0.0,0.0,0.0,0.0,0.0,0.000111418,0.0,0.000172006,0.000251407,0.717945438,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000247095,0.001777176,0.720384205,0.024596338,0.162225984,0.099595238,0.162761905,0.056346725,0.023285899,0.009918068,0.01250539,0.054726368,0.0,0.07960199,0.216402725,0.036325071,0.0,0.0,0.055021214,0.003259691,0.001309617,0.000679582,0.043838885,0.027022182,0.022091254,0.012555201,0.007859962,0.00549476,0.0,0.010519836,0.02395729,0.0,0.001981126,0.000460548,0.024530743,0.00106549,0.005042522,0.028959688,0.063022363,0.01630904,0.03516028,0.049423646,0.001295762,0.009982609,0.001383983,0.031483393,0.00541192,0.003426454,0.005337793,0.000779211,0.001544865,0.002619808,0.0,0.000944332,0.0,0.001859694,0.002587634,0.617162291,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000247624,0.059901246,0.287086446,0.032980709,0.105533405,0.004224299,0.019700935,0.004817263,0.015919428,0.019818064,0.0,0.134328358,0.154228856,0.129353234,0.216122846,0.0,0.0,6.63e-05,0.0,0.0,0.0,4.95e-05,0.0,0.0,0.0,7.07e-06,1.35e-05,0.0,1.45e-05,0.0,6.9e-05,0.0,0.0,5.37e-05,5.41e-06,5.61e-05,0.0,4.14e-05,0.0,0.000135488,0.0,2.36e-05,0.0,0.0,5.34e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000183618,0.0,7.55e-05,0.0,0.986138687,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000276116,0.000945874,0.633760228,0.0,0.0,0.207246053,0.349703289,0.227818044,0.189473684,0.328289474,0.108552632,0.567164179,0.940298508,0.771144279,0.216530195,0.0,0.000236573,0.000375909,0.0,0.00038722,0.000282245,0.0,0.000145035,0.000394354,0.0,4.24e-05,0.0,2.9e-05,4.34e-05,0.001269922,0.000167575,0.0,0.000100203,7.29e-05,1.89e-05,0.001972092,0.000704407,0.000814793,0.000361419,0.002608809,2.97e-05,0.000436542,0.001869833,0.000963522,0.005364939,0.005253961,0.005569392,0.0,0.0,0.0,0.000483745,0.000485623,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000259584,0.002234815,0.444681608,0.008690051,0.150234444,0.003782609,0.138413043,0.089735433,0.046403712,0.038283063,0.038283063,0.0,0.0,0.0,0.218494064,0.0,0.0,0.0,9.06e-05,0.0,0.0,0.0,0.00022713,0.000412279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000299,0.0,0.0,0.0,3.65e-05,0.0,6.12e-05,5.29e-05,0.686505959,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265778,0.001431505,0.604233369,0.008133277,0.029250457,0.548771787,0.556855244,0.608589933,0.549964055,0.547088426,0.678648454,0.034825871,0.721393035,0.447761194,0.216676509,0.0,0.000226716,0.001002425,0.001336273,0.00038722,0.000180637,0.0,0.000714229,0.001299574,0.000654841,0.0,0.000220577,0.0,0.000264943,0.000266185,0.000770844,0.0,0.0,0.0,0.0,0.000397222,0.000627094,0.0,0.000112943,0.001296435,0.0,0.0,0.00016402,0.001166713,0.000293896,0.0,0.00064596,0.0,0.0,0.001114453,0.0,0.000127796,0.000188681,8.81e-05,5.73e-05,0.000181921,0.000205801,0.594716313,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000261790,0.003523756,0.693703308,0.007270822,0.053997778,0.317973684,0.148447368,0.454790823,0.138166895,0.093023256,0.103967168,0.218905473,0.089552239,0.0,0.216682051,0.0,3.45e-05,4.42e-05,0.0,0.0,0.0,0.0,0.000123143,0.000134439,0.00021186,0.0,0.0,0.0,0.0,0.000255094,0.000157718,0.0,0.0,0.0,3.93e-05,0.000429935,0.0,0.0,0.0,0.000215187,0.0,0.0,0.000108254,7.43e-05,0.000128246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002058387,0.005377153,0.004632318,0.006158584,0.550577652,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272754,0.000844321,0.510494486,0.014159543,0.664928247,0.13043915,0.136677419,0.256590354,0.0,0.0,0.0,0.0,0.0,0.0,0.21734628,0.0,0.0,1.47e-05,7.55e-05,0.00019713,0.0,0.000150384,0.000388584,0.000331616,1.93e-05,4.6e-05,5.89e-05,0.0,6.26e-05,0.000133092,0.0,7.34e-05,5.19e-05,0.0,3.93e-05,4.67e-05,0.0,0.000704313,0.0,0.000201904,5.33e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000171194,0.0,0.00012397,6.52e-05,0.912068564,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272854,0.000281874,0.499110637,0.004727126,0.0,0.004454,0.024984,0.017547967,0.0,0.0,0.0,0.0,0.0,0.0,0.21597099,0.0,0.00014293,0.000280089,0.0,0.000851885,0.0,0.0,0.0,0.000340578,0.0,0.0,2.19e-05,0.0,6.74e-05,0.000171911,0.0,0.0,0.000166603,0.000498927,0.000269346,0.000163562,0.00025771,0.0,0.0,0.000403807,1.54e-05,0.0,0.0,0.0,3.21e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013497,0.0,0.000108391,7.45e-05,0.893374835,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261351,0.002202917,0.427072216,0.011026321,0.186590375,0.000308411,0.006831776,0.038885284,0.131578947,0.137580794,0.173130194,0.0,0.0,0.0,0.217529172,0.00080293,0.00049779,0.0,0.000543569,0.000323857,0.000338694,9.71e-05,0.000259968,0.000573605,0.000365941,0.0,4.21e-05,8.69e-05,0.0,0.000604461,0.0,0.002606065,0.000398398,0.001443051,0.000185429,0.000827157,0.0007989,0.0,0.000143062,0.000640247,2.77e-05,0.000578123,0.000462538,0.000273107,0.000574433,0.000432543,0.000260312,0.0,0.000451725,0.001902725,0.0,0.000792332,0.0,0.002394768,0.0,0.003224919,0.004342447,0.764634662,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000267605,0.003588203,0.649590893,0.014454306,0.39506241,0.086913793,0.107823276,0.071676619,0.008279338,0.0,0.0,0.0,0.0,0.0,0.22071509,0.0,9.86e-06,0.0,0.0,0.0,0.0,0.000209395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67e-05,2.36e-05,0.0,0.00067949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001234904,0.0,0.000819535,0.000519034,0.926397961,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ENSG00000267868,0.000800055,0.585734614,0.013417177,0.0,0.015733796,0.007196759,0.073940503,0.0,0.0,0.0,0.0,0.0,0.0,0.235832197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000403316,0.00026322,0.0,0.0,0.0,0.0,0.000488005,0.0,0.0,0.0,0.0,0.0,0.000471993,0.0,0.0,0.0,0.000225813,0.0,0.0,4.92e-05,0.0,0.000296568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000155934,0.0,0.00018996,0.000193872,0.795054336,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000277534,0.001792149,0.293489861,0.0,0.0,0.157841135,0.217225887,0.209580456,0.143617021,0.204255319,0.110283688,0.0,0.0,0.0,0.246876639,0.0,0.002326303,0.003213657,0.001019191,0.00019713,0.000316115,0.00017513,0.000166927,0.000430204,0.0,0.0,0.000338443,0.0,0.000987514,0.000576733,0.000662414,0.000644962,0.00020765,0.001389321,0.0,0.00227585,0.001400223,0.002237229,3.76e-05,0.000451627,0.0,0.000247767,0.000272274,0.000142016,0.000459547,0.001401441,0.000851638,0.002130552,0.001595334,0.002944694,0.00135315,0.002670927,0.002052625,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
