ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000281706,0.010493801,0.382781928,0.0,0.0,0.161877551,0.316520408,0.524866306,0.006884682,0.04302926,0.0,0.0,0.0,0.0,0.2428896,0.0,0.002926196,0.004091863,0.001493129,0.000813296,0.000513099,0.0,0.0,0.0,0.001699373,0.002572261,0.001861803,0.001474379,0.000644894,0.000608597,0.00077556,0.001857747,0.001571261,0.0,0.001098613,0.001711704,0.001113926,0.002088922,0.0,0.00226876,0.0,0.0,0.000373967,0.000753775,0.000700007,0.0,0.0,0.002050015,0.0,0.0,0.0,0.000945687,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000281491,0.002540125,0.585378869,0.0,0.0,0.450181818,0.591372727,0.345995792,0.178045515,0.204819277,0.073627845,0.651741294,0.796019901,0.164179105,0.216021147,3.43e-05,0.0,0.0,0.0,1.53e-05,1.41e-05,0.0,0.0,8.76e-05,0.0,0.0,0.0,3.18e-05,7.24e-05,0.0,1.93e-05,0.0,0.0,0.0,4.23e-05,7.29e-05,0.0,0.0,0.0,0.000122205,5.74e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000281404,0.013945949,0.316079687,0.0,0.0,0.138318182,0.023136364,0.102143385,0.007380074,0.0,0.0,0.0,0.0,0.0,0.223848357,0.0,0.001533121,0.000845551,0.0,7.39e-05,0.000116705,0.001534801,0.000366919,0.001943566,0.002194681,0.00253641,0.0,0.000749564,0.001155084,0.000365158,0.0,0.00200193,0.001050793,0.000351321,0.000814905,0.00064093,0.001073322,0.000387876,0.0,0.004726141,0.0,0.0,0.000203385,0.003170227,0.000138933,0.000322966,0.0,0.0,0.0,0.0,0.0,0.000166134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000281398,0.005907645,0.404838136,0.0,0.0,0.018782178,0.066055446,0.186683756,0.021376434,0.023983316,0.008863399,0.268656716,0.169154229,0.0,0.216045532,0.10462565,0.119222236,0.118286551,0.112147554,0.041215508,0.032345366,0.016974331,0.015416227,0.008219705,0.018624685,0.06541788,0.01935633,0.093925348,0.010909317,0.003929797,0.022356353,0.010098377,0.026307281,0.0,0.0,0.062235425,0.05883372,0.008075295,0.008832166,0.010658392,0.0,0.014087332,0.014669991,0.047234409,0.002546208,0.098250794,0.023942281,0.073192875,0.021940132,0.026012975,0.011449386,0.092996805,0.148511323,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000281392,0.04418398,0.282106012,0.0,0.0,0.012761733,0.043057762,0.09985257,0.001598402,0.0,0.0,0.0,0.0,0.0,0.235402125,0.0,4.42e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41e-05,0.000235969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000281332,0.001678227,0.471362504,0.0,0.0,0.10226276,0.131328544,0.135555374,0.043478261,0.0,0.011720227,0.0,0.0,0.0,0.245113674,0.00056248,0.000250606,0.0,0.00048866,6.63e-05,0.000197191,0.000535068,0.000485462,0.000295057,0.000965988,0.000950034,0.0002889,0.000523281,7.41e-05,7.54e-05,0.0,0.000743099,0.000230662,0.000382782,0.000213686,0.000341573,0.000366797,0.001051471,0.000293653,0.00136285,0.000108706,0.000401147,0.000357565,0.000758145,0.000537028,0.000772811,0.001185866,0.000942031,0.000343083,0.002908452,0.000285343,0.004434505,0.000278257,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000281207,0.019030105,0.514585557,0.0,0.0,0.048931613,0.105530323,0.11282358,0.14970809,0.128857381,0.140325271,0.0,0.0,0.0,0.21834498,0.000227568,0.000324314,0.000505821,0.000944743,0.000155521,0.000917542,0.000591391,5.08e-05,0.000896591,0.001551601,0.0,3.21e-05,0.00031114,0.001038902,5.8e-05,0.00037092,0.00016082,0.001460858,0.0,0.001708283,0.000322384,0.0,0.000271046,0.0,0.00066947,0.0,0.00060172,1.64e-05,0.000749406,0.0,0.00355839,5.14e-05,0.000575957,0.000563227,0.0,0.0,0.000102236,0.002504317,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000281205,0.00437003,0.523301316,0.0,0.0,0.04674587,0.156097345,0.108354521,0.047050147,0.105162242,0.059587021,0.0,0.0,0.0,0.216986316,0.0,9.58e-05,0.000128343,0.001042475,0.000226907,0.000503038,1.41e-05,0.0,1.52e-05,4.65e-05,4.48e-05,0.0,0.0,7.07e-05,1.74e-05,2.89e-05,0.000854009,0.000169546,0.0,0.0,7.68e-06,0.0,7.94e-05,6.78e-05,0.000185964,0.000121012,0.0,5.58e-05,0.000417308,1.07e-05,4.61e-05,0.0,9.27e-05,9.72e-05,0.0,0.0,5.11e-05,0.000137223,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000281183,0.001441921,0.422803273,0.0,0.0,0.048648116,0.095576249,0.105301462,0.036371604,0.064417178,0.04601227,0.0,0.0,0.0,0.233916268,0.0,0.004496171,0.002106328,0.002910244,0.000836242,0.000963821,0.003780678,0.0,0.005659375,0.00401446,0.00250056,0.00016692,0.001364773,0.002626723,0.0,0.002259239,0.002822666,0.005102162,0.0,0.001633433,0.001462241,0.002437644,0.005285393,0.000128002,0.006163377,0.0,0.003586724,6.23e-05,0.001844019,0.0,0.008241394,8.03e-05,0.00518117,0.004534408,0.0,0.0,0.000460064,0.001942084,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000281005,0.002445733,0.521878335,0.0,0.0,0.080993197,0.067294785,0.249564992,0.006082725,0.0,0.0,0.0,0.0,0.0,0.215932749,0.000317737,0.000456988,0.000626614,4.89e-05,5.1e-06,1.21e-05,0.000633633,0.000214506,0.000308382,0.000623924,0.000770782,0.0,0.00018032,6.23e-05,0.0,7.71e-05,0.000177456,0.00034895,0.000555821,0.00091028,0.0,0.00022468,0.000252353,0.000158121,0.000770422,9.33e-05,0.000247767,7.22e-05,0.000380165,0.00016565,0.00046138,0.0,0.000300181,0.0,0.000262757,0.0,0.000460064,0.000226799,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000280924,0.000794847,0.553006048,0.0,0.0,0.257937888,0.295345497,0.334657142,0.27173913,0.300465839,0.343944099,0.36318408,0.407960199,0.472636816,0.218150449,0.0,5.9e-05,7.55e-05,0.0,1.02e-05,1.41e-05,5.63e-05,0.0,5.52e-05,0.000301016,0.000188214,0.00013482,0.0,0.0,0.0,0.0,0.0,4.73e-05,0.000623987,0.000283708,0.00038379,0.0,0.000448627,0.0,0.000403807,0.0,0.0,0.0,4.37e-06,0.000179009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000280639,0.010142923,0.500711491,0.0,0.0,0.023690834,0.028566347,0.182144975,0.061173533,0.019662921,0.041198502,0.0,0.0,0.0,0.234777522,0.0,0.0,0.0,7.06e-05,1.02e-05,3.02e-05,7.04e-05,1.13e-05,5.9e-05,4.38e-05,9.86e-05,5.14e-05,1.41e-05,0.0,0.0,0.0,1.66e-05,0.0,3.67e-05,2.54e-05,3.45e-05,9.47e-06,2.34e-05,2.26e-05,5.05e-05,0.0,0.000483736,0.0,0.000185713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000280594,0.013923165,0.371575952,0.0,0.0,0.07104,0.09882,0.356737961,0.092427184,0.088932039,0.035728155,0.427860697,0.537313433,0.567164179,0.216274147,0.0,0.001216177,0.001026741,0.000711272,0.000130025,0.000237434,0.0,0.000304825,0.000279828,0.0,0.000331616,0.00017976,0.000813206,0.0,0.0,0.000428726,0.001369741,0.001397771,0.001819526,0.00119278,0.001128343,0.001306123,4.67e-05,0.001024019,2.66e-05,0.000201004,0.001934943,0.000610156,0.000343022,1.34e-05,0.001401441,0.000331014,0.0,0.003939732,0.0,0.000786922,0.002121406,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000280587,0.005646602,0.519565991,0.0,0.0,0.260008547,0.107897436,0.136819486,0.06996011,0.082847499,0.070266953,0.189054726,0.0,0.0,0.225679491,0.0,0.000375909,0.000649262,0.0,0.0,6.04e-06,0.0,0.0,0.000116119,0.010190762,0.012726865,0.004718707,2.83e-05,0.000365384,5.22e-05,0.000240857,6.1e-05,0.000597355,0.0,0.000597597,0.000395304,0.0,0.000308431,2.26e-05,0.002898381,0.000100502,0.000106186,1.64e-05,0.000209746,0.000176338,0.000155716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280441,0.019472771,0.711846318,0.0,0.0,0.003834764,0.003015021,0.030484279,0.0,0.0,0.0,0.0,0.0,0.0,0.368563078,0.0,0.001850064,0.003548295,0.002209831,0.000247303,0.000698217,0.001267267,0.000920119,0.000245563,0.000840108,0.001684965,0.001405982,0.0,0.000316554,0.000765093,0.000375737,0.001475106,0.001109937,0.00210268,0.00080404,0.00064093,0.0,0.000532745,0.001746856,0.005778166,9.85e-05,0.001168045,0.000662643,0.000426047,0.000430157,0.000432543,0.000414571,0.001188521,4.57e-05,0.003923239,0.0,0.003501597,0.000651808,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000280434,0.009240013,0.566880114,0.0,0.0,0.074505995,0.056832059,0.095369674,0.062127481,0.038356357,0.02299979,0.0,0.0,0.0,0.254786428,0.0,0.000899234,0.000717208,9.77e-05,2.04e-05,6.04e-05,0.000682916,3.95e-05,0.000767147,5.47e-06,0.0,0.0,0.0,3.37e-05,0.0,9.63e-06,7.21e-05,0.001385943,1.57e-05,7e-05,2.69e-05,0.00019355,9.35e-06,0.0,2.66e-05,7.59e-05,0.000117984,0.0,9.61e-05,0.0,0.000305664,0.0,0.000619886,0.0,2.72e-05,0.0,2.56e-05,8.77e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000280424,0.002665113,0.672892209,0.0,0.0,0.026600817,0.066730353,0.067213933,0.022350397,0.028839221,0.009613074,0.12437811,0.099502488,0.0,0.224119647,0.0,0.0,0.0,1.09e-05,0.0,4.02e-06,0.0,0.0,1.71e-05,8.48e-05,5.38e-05,1.28e-05,0.0,0.0,0.0,0.0,0.000127547,0.0,0.000120603,0.000275257,0.0,2.71e-06,7.01e-05,0.0,0.000108922,1.13e-05,0.0,0.0,0.000179158,0.0,0.0,0.0,0.0,0.000331647,0.0,5.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000280407,0.001764156,0.678406261,0.0,0.0,0.115313648,0.125850198,0.156817267,0.123154483,0.116672668,0.129636298,0.258706468,0.174129353,0.273631841,0.222783429,0.0,5.9e-05,4.53e-05,0.0,2.55e-06,6.04e-06,0.000211211,5.08e-05,0.000237949,0.0,0.000421241,3.85e-05,0.0,0.0,0.0,9.63e-06,0.000293912,0.000240519,0.0,0.0,0.000326222,0.0,1.4e-05,0.0,2.66e-05,0.001098342,0.002300695,6.56e-06,0.000120167,5.34e-06,0.001136147,9.64e-05,0.0,0.0,0.0,0.0,0.00029393,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000280401,0.001080627,0.56865884,0.0,0.0,0.223851766,0.278834395,0.293103645,0.240880139,0.262304574,0.252460915,0.0,0.0,0.0,0.219585041,8.59e-06,3.69e-05,0.0,0.000456083,0.000147872,0.000189142,8.45e-05,7.34e-05,0.000127541,0.000199765,0.000107551,1.93e-05,2.47e-05,4.38e-05,0.0,5.3e-05,0.000859554,0.0,0.0,2.9e-05,0.0,0.0,0.00013085,0.000120473,0.00019659,0.000121012,0.000330356,2.95e-05,0.000391089,0.0,9.23e-05,0.0,0.0,0.000443148,0.0,0.0,0.000115016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000280399,0.002358501,0.383315546,0.0,0.0,0.203838753,0.278417344,0.301431335,0.108130081,0.147154472,0.0,0.194029851,0.731343284,0.0,0.216053568,0.0,0.0,0.0,0.000162887,2.8e-05,0.000116705,0.0,0.0,3.81e-06,7.11e-05,7.17e-05,0.0,0.0,2.02e-05,0.0,1.45e-05,0.0,0.0,0.0,2.41e-05,0.0,0.0,5.14e-05,0.0,8.5e-05,0.0,2.36e-05,0.0,1.75e-05,0.0,0.0,0.0,0.0,0.000500329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000280388,0.001249231,0.465492707,0.0,0.0,0.01786858,0.049458711,0.06681404,0.003524673,0.0,0.0,0.0,0.0,0.0,0.216514123,0.000214687,0.000700223,0.000218937,0.0,6.88e-05,5.23e-05,0.000168969,0.0,0.000430212,0.000186083,0.000224065,0.0,0.000399532,0.000220577,0.0,0.000192686,0.000682098,0.000189261,8.39e-05,0.000219723,0.000280167,0.000311304,0.001102876,5.27e-05,0.000884657,0.0,0.000283162,1.97e-05,0.000423862,4.01e-05,0.000790113,0.0,0.000353872,0.0,0.000235576,3.34e-05,0.000204473,0.000455504,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
