ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000282033,0.000975168,0.369797225,0.0,0.0,0.0941875,0.048339286,0.027251681,0.010962241,0.0,0.0,0.089552239,0.0,0.0,0.224925201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000282022,0.037148837,0.395766631,0.0,0.0,0.185590625,0.05731875,0.320894309,0.112582782,0.026490066,0.154525386,0.0,0.0,0.0,0.216331231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000282021,0.001413929,0.450017787,0.0,0.0,0.020905762,0.023527021,0.151879035,0.0,0.0,0.0,0.0,0.0,0.0,0.217242642,6.01e-05,0.000207002,0.0,2.26e-05,0.0,0.0,0.0,4.1e-05,5.38e-05,1.93e-05,1.06e-05,1.01e-05,4.06e-05,1.93e-05,0.000282821,9.86e-06,0.0,3.62e-06,7.68e-06,4.06e-06,0.000107484,0.000231939,0.000441922,0.0,0.000103608,0.0,0.0,0.0,6.55e-05,5.08e-05,1.73e-05,8.68e-05,0.0,0.0,0.0,4.24e-05,0.00028115,3.81e-06,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000282012,0.003133819,0.403237282,0.0,0.0,0.009391026,0.060198718,0.127543604,0.055462185,0.0,0.0,0.0,0.0,0.0,0.222330633,0.0,0.0,0.0,0.0,0.0,6.21e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005558206,0.000144872,0.000944124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000281731,0.013792318,0.326929918,0.0,0.0,0.088833333,0.001861111,0.015634772,0.022937803,0.014115571,0.0,0.129353234,0.07960199,0.0,0.215956026,0.0,0.000162644,0.002756669,0.0,0.0,0.0,0.0,0.000243549,0.000376428,0.0,0.000569245,0.0,0.0,0.0,0.000260639,0.000674242,0.0,0.000319926,0.000863528,0.0,0.000168235,0.0,0.0,0.0,0.000135488,0.0,0.0,5.58e-05,0.000166049,0.0,0.000697837,0.0,0.0,0.001738285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000281706,0.010493801,0.382781928,0.0,0.0,0.161877551,0.316520408,0.524866306,0.006884682,0.04302926,0.0,0.0,0.0,0.0,0.2428896,0.0,0.001197652,0.002926196,0.004091863,0.0,0.0,0.0,0.001699373,0.002572261,0.001861803,0.001474379,0.000644894,0.000608597,0.00077556,0.001857747,0.001571261,0.0,0.001098613,0.001711704,0.001113926,0.002088922,0.000919165,0.002251039,0.0,0.00226876,0.0,0.0,0.000373967,0.000753775,0.000700007,0.0,0.0,0.002050015,0.0,0.0,0.0,0.000945687,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000281649,0.006889324,0.312522234,0.0,0.0,0.147779772,0.205356172,0.188062414,0.086587436,0.046920821,0.034264547,0.422885572,0.014925373,0.069651741,0.224270671,0.009132793,0.01817671,0.045514517,0.033655951,0.010546473,0.006152943,0.003135214,0.006800227,0.018937934,0.008898134,0.010826253,0.004719682,0.010977928,0.009682454,0.01879374,0.011600123,0.017891133,0.005640353,0.022682003,0.003969801,0.01517389,0.015668757,0.016986369,0.00523304,0.009858747,0.0,0.025472822,0.00937541,0.003948035,0.005856547,0.048958147,0.02057108,0.02467096,0.014955542,0.033469846,0.014398673,0.025955272,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
ENSG00000281501,0.026515726,0.348452508,0.0,0.0,0.154655337,0.200423968,0.280811836,0.019986216,0.061337009,0.020905123,0.064676617,0.0,0.0,0.215942448,0.002404496,0.00283395,0.005601787,0.006688913,0.002787986,0.003855468,0.000262696,0.000637607,0.0,0.002824804,0.00314322,0.000215526,0.004312344,0.003844079,0.00145847,0.000897018,0.0,0.000450311,0.002851561,0.000448007,0.005677942,0.011365003,0.000966704,0.0,0.001291121,0.0,0.0,0.002112584,0.000231595,0.009813456,0.000622863,0.000800219,0.0,0.00023444,0.0,0.0,0.002760383,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000281468,0.000369106,0.172002846,0.0,0.0,0.009187697,0.014460568,0.11530511,0.0,0.0,0.0,0.0,0.0,0.0,0.60441301,0.0,0.00208973,0.004053925,0.000558668,0.000471705,0.000395143,0.0,0.0,0.00083352,0.0,0.000848563,0.0,0.0,0.000602143,0.001214467,0.000652556,0.0,7.97e-05,0.0,0.0,0.000799118,0.000609913,0.0,0.0,0.000882001,0.0,0.0,0.001512269,0.000421677,0.000205727,0.003771779,0.001651857,0.002987165,0.002084227,0.000969484,0.001567157,0.001955272,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000281398,0.005907645,0.404838136,0.0,0.0,0.018782178,0.066055446,0.186683756,0.021376434,0.023983316,0.008863399,0.268656716,0.169154229,0.0,0.216045532,0.10462565,0.03220846,0.119222236,0.118286551,0.016974331,0.015416227,0.008219705,0.018624685,0.06541788,0.01935633,0.093925348,0.010909317,0.003929797,0.022356353,0.010098377,0.026307281,0.0,0.0,0.062235425,0.05883372,0.008075295,0.09133236,0.147947135,0.008832166,0.010658392,0.0,0.014087332,0.014669991,0.047234409,0.002546208,0.098250794,0.023942281,0.073192875,0.021940132,0.026012975,0.011449386,0.092996805,0.148511323,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000281202,0.005174642,0.521700462,0.0,0.0,0.001136364,0.000704545,0.009972142,0.004952724,0.0,0.015758667,0.0,0.0,0.0,0.217748365,0.000283387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000116677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000148884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000281103,0.024190425,0.369085735,0.0,0.0,0.040438251,0.03784786,0.113411697,0.007515152,0.0,0.0,0.0,0.0,0.0,0.217306377,0.015753745,0.00049779,0.008697511,0.006485075,0.000288655,0.000237086,9.33e-05,0.0,0.0,0.0,0.014828643,0.0,0.0,0.0,0.000277276,0.001336656,0.0,0.0,0.0,0.002295528,0.0,0.000420926,0.000469542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73e-05,9e-05,0.000165954,0.00011722,0.001812119,0.0,0.000102236,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
ENSG00000281026,0.003139027,0.303450729,0.0,0.0,0.042664144,0.105664349,0.14569494,0.014931479,0.029658417,0.0,0.0,0.0,0.0,0.224120478,0.0,0.000547076,0.002557658,0.000422776,0.001056055,0.000101608,0.001530487,0.002183735,0.003038315,0.00018618,0.000470245,0.000681938,1.74e-05,0.0,0.000554551,0.001102051,0.0,0.0,0.0,0.000556286,0.000925294,0.000120265,0.0,0.0,0.001902146,0.0,0.000294961,2.95e-05,0.000570248,1.34e-05,0.003102778,8.68e-05,0.003131155,0.001829774,0.0,0.000316552,0.000178914,0.001538039,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
ENSG00000280798,0.002107874,0.42796158,0.0,0.0,0.132136762,0.122283812,0.209783573,0.094402421,0.062027231,0.091679274,0.830845771,0.203980099,1.0,0.239841682,0.001734672,0.012617239,0.005365922,0.004386296,0.005392923,0.00374257,0.001387718,0.001182172,0.004911495,0.003210005,0.001488521,0.003990598,0.00836386,0.006392347,0.011146479,0.001695463,0.006056348,0.0,0.005092896,0.000567114,0.002430066,0.006889442,0.0,0.002492282,0.001415983,0.0,0.005816629,0.003037659,0.00212805,0.000454203,0.00577878,0.003384057,0.001342272,0.002487349,0.005445419,0.004376002,0.002428115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000280734,0.007992084,0.430273924,0.0,0.0,0.046485484,0.068322581,0.049412335,0.003391473,0.066860465,0.0,0.0,0.0,0.0,0.216533521,0.0,0.00116808,0.003700128,0.003133069,0.000176009,0.000163702,0.000114215,0.002542218,0.004938382,0.002015883,0.000502067,0.000116182,0.0001507,0.000356468,0.002306933,0.001456916,0.000838975,0.000608463,0.001247318,0.000308597,0.002116961,0.000635684,0.000939084,0.0,0.001415983,0.0,0.0,0.000787298,0.000906715,0.000732068,0.000940061,0.000870921,0.001784002,0.0,0.002564149,0.0,0.001571885,0.001522792,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280707,0.005952563,0.405549626,0.0,0.0,0.022666667,0.020922222,0.047878998,0.0,0.0,0.0,0.0,0.0,0.0,0.224646153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000199765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280623,0.007062484,0.397901103,0.0,0.0,0.213400356,0.233347483,0.255378537,0.0,0.0,0.0,0.0,0.0,0.0,0.222967152,0.0,0.0,0.0,0.0,0.0,0.0,2.67e-05,5.2e-05,0.0,1.28e-05,0.000219212,0.0,0.0,0.0,0.001480652,0.0,0.0,1.09e-05,6.52e-05,0.000250397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59e-05,0.000139831,0.0,0.0,0.0,0.0,8.58e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280511,0.000777921,0.293311989,0.0,0.0,0.064975524,0.0705,0.165481923,0.0,0.0,0.0,0.0,0.0,0.0,0.35135768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280426,0.001068259,0.348096763,0.0,0.0,0.086318501,0.159929157,0.107578654,0.069672131,0.101873536,0.0,0.432835821,0.233830846,0.144278607,0.215964894,0.000253331,0.000414003,0.000840268,0.000619064,0.000295696,0.000231441,6.66e-05,7.94e-05,0.000304728,0.0,0.000332354,6.57e-05,6.96e-05,0.000130063,0.000820736,0.000289806,0.000272667,0.00014125,0.000610226,9.34e-05,0.000528072,0.000498239,0.000317631,0.0,7.97e-05,0.0,0.000448341,0.000246031,0.0,0.000192368,0.000265293,0.000170328,0.000327026,0.0,0.000299,0.000289801,0.000460064,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000280422,0.001292847,0.511739594,0.0,0.0,0.02666001,0.142994155,0.086510413,0.00243546,0.08280565,0.0,0.0,0.0,0.0,0.216339822,0.0,1.48e-05,0.0,0.0,7.74e-05,5.08e-05,5.71e-05,0.000262705,0.000197177,0.0,0.0,5.05e-05,0.0,2.89e-05,0.001014829,0.0,0.0,1.93e-05,1.54e-05,0.0,0.0,0.0,0.000193341,6.78e-05,3.19e-05,9.54e-05,0.00015338,2.95e-05,0.000404198,8.02e-06,0.000311431,0.0,0.0,0.0,1.81e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
ENSG00000280388,0.001249231,0.465492707,0.0,0.0,0.01786858,0.049458711,0.06681404,0.003524673,0.0,0.0,0.0,0.0,0.0,0.216514123,0.000214687,0.00024643,0.000700223,0.000218937,0.000168969,0.0,0.000430212,0.000186083,0.000224065,0.0,0.000399532,0.000220577,0.0,0.000192686,0.000682098,0.000189261,8.39e-05,0.000219723,0.000280167,0.000311304,0.001102876,0.000137445,0.001256715,5.27e-05,0.000884657,0.0,0.000283162,1.97e-05,0.000423862,4.01e-05,0.000790113,0.0,0.000353872,0.0,0.000235576,3.34e-05,0.000204473,0.000455504,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280374,0.000448525,0.231945927,0.0,0.0,0.224156085,0.259752646,0.160819427,0.21031746,0.186507937,0.119047619,0.044776119,0.0,0.0,0.23651721,0.0,0.001424368,0.00296305,0.0,0.0,0.000203216,0.000550138,0.000495308,0.001962805,0.000584221,0.00241487,0.000228996,0.0,0.00026976,0.001708018,0.000307549,0.000194013,0.0,0.000882718,0.000345141,0.0,0.000300661,0.0,4.52e-05,0.0,0.0,0.000625317,0.000751214,0.0,0.0,0.001170751,0.0,0.0,0.002041341,0.0,0.00167639,0.000153355,0.000829055,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
