ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000280194,0.001449733,0.610814657,0.0,0.0,0.096613339,0.119309067,0.092531786,0.088927637,0.078901482,0.019180471,0.462686567,0.348258707,0.0,0.215518472,9.86e-06,0.000294831,0.000241586,0.0,6.37e-05,1.41e-05,0.0,0.0,0.0,0.0,2.69e-05,0.0,0.0,0.0,0.0,8.32e-05,0.000112374,0.0,0.0,0.0,0.00011683,4.3e-05,0.0,0.0,3.72e-05,7.18e-06,0.000165178,5.58e-05,2.4e-05,0.000141604,0.0,6.11e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280187,0.001969866,0.451796514,0.0,0.0,0.053271581,0.09090915,0.209182428,0.022631749,0.0,0.0,0.074626866,0.0,0.0,0.215975147,0.001015293,0.000390651,0.000475622,0.000298626,9.18e-05,3.02e-05,0.000443543,0.000530621,5.14e-05,9.3e-05,0.000779745,0.000622741,0.000161644,0.000457897,0.000399823,0.002467753,3.15e-05,0.0,0.000171432,0.0,0.001831896,0.001503307,0.000718123,0.000361419,0.000191277,0.0,0.000861286,0.000928356,0.00022941,0.000977872,0.001251492,0.001234072,0.0,0.0,0.002536967,0.000376742,0.00084345,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000280173,0.001338415,0.418890075,0.0,0.0,0.02739284,0.114812529,0.119059398,0.004239284,0.055110692,0.009420631,0.069651741,0.0,0.243781095,0.215985677,0.001981301,0.002616624,0.00327651,0.0,0.000272798,0.000162984,0.002147313,0.001557993,0.000439729,0.000284597,0.001057585,0.000571381,0.000956396,0.00221993,0.001878685,0.002883666,0.000451466,0.002936411,0.000339242,0.003135566,0.002752517,0.00131432,0.001726257,0.001039078,0.000656187,0.0,0.002194509,0.000921795,0.000694784,0.000368706,0.000645931,0.000530265,0.000514944,0.0,0.002047695,0.0,0.002223642,0.000916725,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000279809,0.00116916,0.399679829,0.0,0.0,0.65136876,0.375237789,0.637078595,0.65324745,0.335480408,0.647879764,0.995024876,0.0,1.0,0.218977342,0.0,0.0,0.001268327,0.00506035,0.001190625,0.000398406,0.004421352,0.003646607,0.000321707,0.0,0.0,0.0,0.0,0.002005472,0.0,0.0,0.000208976,0.01797503,0.002338477,0.0,0.0,0.019886608,0.007029319,0.005330924,0.0,0.0,0.005946412,0.000656082,0.0,0.001883606,0.0,0.0,0.000746791,0.0,0.0,0.0,0.000166134,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279673,0.001026596,0.429206688,0.0,0.0,0.140065693,0.099479319,0.150677811,0.126520681,0.082116788,0.106447689,0.39800995,0.248756219,0.567164179,0.216005074,0.000276002,0.003486375,0.003638889,0.001656016,0.000652677,0.000225361,0.001415114,0.001710405,0.000258888,0.0,0.0,0.0,4.21e-05,0.000197069,0.0,0.002018566,0.001021221,0.000398513,0.000108654,0.0,0.000168235,0.0005326,0.0,0.000406596,5.84e-05,0.0,0.000412945,0.003874163,0.00129999,0.000109543,0.0,0.00080986,0.002128111,0.000571804,0.004022905,0.001246146,3.83e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279423,0.000392541,0.431696905,0.0,0.0,0.156797015,0.192759701,0.170474083,0.152238806,0.168656716,0.155223881,0.0,0.0,0.0,0.21631793,0.030902379,0.0,0.0708149,0.086226836,0.008974303,0.004790937,0.176692153,0.064092215,0.014341653,0.026089883,0.116155053,0.141188857,0.013574767,0.091475007,0.037511079,0.039001586,0.006285043,0.0,0.005563088,0.018702098,0.014711243,0.094914526,0.0,0.0,0.011388965,0.0,0.060089432,0.024137252,0.019362197,0.008811538,0.005034805,0.005077692,0.002150076,0.0,0.015792621,0.003071895,0.012690096,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000279212,0.001605968,0.447349698,0.0,0.0,0.032585241,0.031353986,0.075725802,0.014601421,0.011049724,0.005130229,0.258706468,0.55721393,0.452736318,0.215957966,2.46e-05,0.000110562,0.00018119,5.97e-05,2.55e-05,1.01e-05,0.0,2.82e-05,7.61e-06,0.0,9.86e-05,0.0,0.0,0.0,0.0,3.33e-05,0.0,5.24e-05,2.54e-05,4.22e-05,0.0,2.58e-05,2.76e-05,0.0,3.98e-05,0.0,2.36e-05,0.0,0.0,3.21e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279164,0.001162651,0.511205977,0.0,0.0,0.019070157,0.017634647,0.031732124,0.012412304,0.0,0.015650297,0.084577114,0.0,0.0,0.233058894,2.96e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28e-05,0.0,0.000161326,0.00012198,0.0,0.0,0.0,4.99e-05,9.86e-06,1.57e-05,0.0,0.0,0.0,7.73e-05,0.0,0.0,0.0,4.1e-06,0.0,0.0,0.0,0.0,0.00029413,0.000244243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000279117,0.001477725,0.546246887,0.0,0.0,0.179507916,0.180974754,0.186550216,0.170731707,0.1305092,0.11724433,0.0,0.0,0.0,0.216424063,0.003765457,0.002926196,0.004688279,0.002568182,0.000469111,0.000434625,0.045114688,0.034772595,0.009752095,0.004898352,0.013578311,0.008833934,0.000127969,0.00037675,0.00023604,0.004536229,0.000770844,0.00392745,0.000714702,0.001769273,0.007813595,0.00130573,0.00241676,0.002386868,0.003708653,0.000337399,0.00211192,0.000567511,0.000349577,0.002695828,0.00039794,0.0,0.001286141,0.004331418,0.009196506,0.004442879,0.000984026,0.000121976,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000278970,0.001031153,0.673425827,0.0,0.0,0.014838886,0.014296184,0.097721963,0.0,0.0,0.0,0.0,0.0,0.0,0.219911752,0.021907667,0.01852275,0.034743088,0.008480972,0.001667385,0.000975894,0.021198553,0.015828305,0.001461958,0.0,0.0,0.0,0.000604483,0.005888899,0.003367182,0.017390726,0.003329811,0.0,0.001715527,0.0,0.010982027,0.037694356,0.022551822,0.017250207,0.004221382,0.000354833,0.018464552,0.006554258,0.001570912,0.011325685,0.002872088,0.00752334,0.001376439,0.0,0.021292404,0.000760171,0.030172524,0.007669232,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000278916,0.001571466,0.416933476,0.0,0.0,0.053198307,0.069933091,0.048478253,0.030632809,0.026199113,0.0,0.114427861,0.144278607,0.0,0.215952701,0.000152787,0.000936088,0.000838001,0.000504949,0.000170818,7.65e-05,0.000161928,0.000101608,1.33e-05,0.0,0.000295765,0.0,1.52e-05,4.06e-05,4.82e-05,0.000366004,0.000203061,0.000115359,0.00014125,0.0,0.000443954,0.000240529,0.000262391,0.000135532,0.000138145,1.03e-05,0.000200573,0.000108254,2.62e-05,0.000181681,0.000490216,0.00043064,0.000649172,0.000920605,0.0,0.000633105,0.000268371,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000278834,0.000879474,0.524546425,0.0,0.0,0.01377433,0.0367567,0.08672469,0.0,0.0,0.0,0.0,0.0,0.0,0.21600646,0.003844315,0.003361072,0.005888659,0.00308399,0.000616983,0.000257556,0.003316014,0.002404728,0.000226527,0.000328381,0.002115169,0.001823283,0.000426001,0.00232426,0.001343982,0.005063052,0.00088519,0.0,0.000726775,0.0,0.003888105,0.006683275,0.003811576,0.003011821,0.00043303,0.0,0.004471607,0.002529196,0.000321174,0.003331712,0.00182245,0.003753636,0.0,0.000874861,0.006804509,0.0,0.005226837,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000278765,0.000339812,0.310032017,0.0,0.0,0.014410866,0.192208829,0.154959116,0.006791171,0.0,0.0,0.0,0.0,0.0,0.216713087,0.0,0.000471729,0.0,0.0,6.88e-05,0.0,0.0,0.000225796,8.57e-05,6.84e-05,5.38e-05,0.0,0.0,0.0,0.000163783,0.0,0.0,0.0,0.0,0.000230274,0.0,0.000146036,0.000138101,0.0,0.000146115,0.0,0.0,0.000305078,0.0,0.0,0.0,0.0,0.0,0.0,0.000108727,0.000655397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278730,0.001857247,0.399679829,0.0,0.0,0.034380479,0.054047945,0.067522681,0.023972603,0.0,0.011986301,0.512437811,0.0,0.323383085,0.238068464,0.015702549,0.002329164,0.002279968,0.003621516,0.000836242,0.000664011,0.024183669,0.017403232,0.006243778,0.007298271,0.019421914,0.01308398,0.00203571,0.010218631,0.005534895,0.031287779,0.00041598,0.007351515,0.001226584,0.00510441,0.043657062,0.009664118,0.012415241,0.007138017,0.019005518,0.0,0.017792041,0.007820496,0.005156261,0.017591014,0.002699071,0.002619189,0.004121995,0.00257026,0.019888011,0.004592238,0.005341853,0.00317709,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278611,0.000608016,0.504446816,0.0,0.0,0.043411371,0.04977592,0.323957072,0.0,0.0,0.0,0.0,0.0,0.0,0.215977918,0.000207002,0.0,0.0,0.004734576,0.001371641,0.00031792,0.000675875,0.000479817,0.000123733,0.000982407,0.004346852,0.003704346,0.000227313,0.001170824,0.0,0.001208922,0.0,0.001074936,0.000572245,0.0,0.0,0.000412336,0.0,0.002048039,0.0,0.0,0.003374353,0.000980842,0.000745036,0.0,0.0,0.000453136,0.0,0.000474598,0.0,0.001192644,0.000242812,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278291,0.002827858,0.442191391,0.0,0.0,0.051990932,0.105725459,0.132992239,0.030605305,0.036272954,0.030832011,0.094527363,0.845771144,0.527363184,0.216389701,0.00053229,8.84e-05,6.04e-05,0.000466942,0.000130025,5.23e-05,0.001943142,0.001896687,0.000211299,9.85e-05,0.001084472,0.000802501,6.9e-05,0.000701335,0.000342017,0.00129765,1.77e-05,0.000230718,3.14e-05,0.000199571,0.004135785,0.000996478,0.000759553,0.000745426,0.000273633,0.0,0.000955673,0.00152539,0.00030151,0.001784751,0.00096313,0.001433323,0.000334348,0.000500329,0.009114961,0.000927365,0.001444089,0.000181058,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
ENSG00000278266,0.001865058,0.323194593,0.0,0.0,0.034712824,0.083331173,0.144529792,0.0,0.014324693,0.0,0.0,0.0,0.0,0.525568121,0.000704791,9.58e-05,5.28e-05,3.26e-05,5.1e-06,2.01e-06,1.41e-05,0.0,0.0,0.0,0.0,0.0,1.85e-05,1.16e-05,4.34e-05,0.000842918,1.97e-05,0.001143103,9.42e-05,0.001370131,0.0,0.00027489,0.000193341,3.01e-05,0.0,5.13e-06,0.0,3.28e-05,0.0,0.0,0.015202459,0.010727428,0.0,6.86e-05,0.001051029,0.000153818,0.00029393,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
ENSG00000278126,0.000540314,0.398256848,0.0,0.0,0.014229654,0.122414716,0.127980072,0.0,0.099219621,0.0,0.0,0.0,0.0,0.22013621,0.00024643,0.000353797,0.000105694,0.000352921,0.000137674,4.23e-05,0.000295696,0.000942699,0.000401658,0.0,0.000421241,0.00026322,7.24e-05,0.0,0.0,0.000560097,0.0,0.000513872,0.00010624,0.000683147,7.01e-05,0.0,0.0,0.0,3.72e-05,0.0,0.000920278,0.000410051,0.000323359,0.0,0.000374871,0.0,0.001244652,0.000872002,0.00152218,0.001914919,0.000728435,0.000520303,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277969,0.001450384,0.656172181,0.0,0.0,0.203095425,0.251496296,0.215374097,0.19956427,0.245751634,0.187363834,0.850746269,0.900497512,0.631840796,0.216168846,0.000813221,0.009316656,0.019425025,0.0,4.33e-05,3.22e-05,0.001098298,0.000756417,9.52e-05,0.001543391,0.006121443,0.00620173,0.000106079,0.00042312,0.000342017,0.001968657,0.004339203,0.0,0.001251936,0.0,0.000757059,0.00262005,0.002251039,0.001453204,0.000215187,5.03e-05,0.001710773,0.000852906,0.00029714,0.000694663,0.000495983,0.000623463,0.0,0.001269406,0.001803059,0.001868105,0.000715655,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
ENSG00000277879,0.000966706,0.380469584,0.0,0.0,0.077217784,0.13076933,0.153791996,0.055412371,0.105025773,0.090850515,0.0,0.0,0.0,0.223590092,0.001118794,0.00248395,0.001162633,7.06e-05,1.78e-05,3.02e-05,0.000535068,0.000750772,0.00044544,0.000232603,0.000708044,0.00030174,0.000831795,0.000782482,0.00091044,0.000443641,0.00088519,0.0,0.0,0.0,0.000644902,0.000876213,0.001118615,0.0,0.000539296,0.0,0.000401147,0.00024275,0.000185713,0.00019504,0.000484449,0.000475632,0.0,0.000171541,0.0,0.0,0.00086901,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277453,0.00033851,0.5,0.0,0.0,0.066330494,0.034229983,0.100812795,0.066439523,0.0,0.0,0.228855721,0.149253731,0.089552239,0.215973484,0.000256288,0.000530696,0.000611515,0.000325774,6.88e-05,1.01e-05,6.34e-05,0.0,2.09e-05,0.0,0.000905221,0.000988682,3.87e-05,6.96e-05,9.63e-05,0.0,0.0,0.0,0.000185919,0.0,0.000490686,0.000609913,0.0,0.0,0.000146115,0.0,0.000318558,0.000196825,0.000159495,0.000267178,0.0,0.0,0.000656493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
