ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.N.DZ_nucleus,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000279227,0.000932204,0.491462113,0.0,0.0,0.025686458,0.05148966,0.045647693,0.013342228,0.00933956,0.0,0.248756219,0.31840796,0.15920398,0.215959906,0.00066553,0.00074422,0.000471729,0.001011641,0.000993609,0.000249853,7.85e-05,0.000668835,0.000643519,6.85e-05,0.000738858,0.006013892,0.005591829,0.000265176,0.000245834,0.000370954,0.00026976,0.005551058,0.000126174,0.00054009,0.0,0.000284005,0.00022062,0.000387876,0.001786788,0.0,0.000436714,2.92e-05,1.23e-05,0.000967472,0.001033329,0.000288401,0.000285881,0.0,0.000674883,0.0,0.0,0.001929712,0.00036021,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000279117,0.001477725,0.546246887,0.0,0.0,0.179507916,0.180974754,0.186550216,0.170731707,0.1305092,0.11724433,0.0,0.0,0.0,0.216424063,0.004705943,0.003765457,0.002926196,0.004688279,0.002568182,0.000469111,0.000434625,0.045114688,0.034772595,0.009752095,0.004898352,0.013578311,0.008833934,0.002344156,0.000127969,0.00037675,0.00023604,0.004536229,0.000770844,0.00392745,0.000714702,0.001769273,0.000878418,0.007813595,0.00130573,0.00241676,0.002386868,0.003708653,0.000337399,0.00211192,0.000567511,0.000349577,0.002695828,0.00039794,0.0,0.004331418,0.004442879,0.000984026,0.000121976,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000278970,0.001031153,0.673425827,0.0,0.0,0.014838886,0.014296184,0.097721963,0.0,0.0,0.0,0.0,0.0,0.0,0.219911752,0.016196001,0.021907667,0.01852275,0.034743088,0.008480972,0.001667385,0.000975894,0.021198553,0.015828305,0.001461958,0.0,0.0,0.0,0.007566356,0.000604483,0.005888899,0.003367182,0.017390726,0.003329811,0.0,0.001715527,0.0,0.001532156,0.010982027,0.037694356,0.022551822,0.017250207,0.004221382,0.000354833,0.018464552,0.006554258,0.001570912,0.011325685,0.002872088,0.00752334,0.0,0.000760171,0.030172524,0.007669232,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000278948,0.001159396,0.554962647,0.0,0.0,0.124476732,0.171834416,0.142661133,0.125,0.152597403,0.106060606,0.029850746,0.164179105,0.0,0.218891438,0.000334912,0.001606727,0.000751819,0.001079587,0.001384538,0.000379878,0.000561391,0.003872203,0.004273191,0.001781761,0.000949569,0.002366121,0.001239062,0.000325283,0.009861996,0.022390568,0.013213419,0.002650755,0.000364722,0.001206026,0.000376667,0.000825149,0.000163773,0.001112222,0.001623572,0.00487495,0.007092839,0.000674784,0.00088093,0.005639652,0.001666448,0.001540324,0.000235117,0.004769512,0.003551171,0.001978443,0.002144531,0.001239617,0.00020774,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278730,0.001857247,0.399679829,0.0,0.0,0.034380479,0.054047945,0.067522681,0.023972603,0.0,0.011986301,0.512437811,0.0,0.323383085,0.238068464,0.001060555,0.015702549,0.002329164,0.002279968,0.003621516,0.000836242,0.000664011,0.024183669,0.017403232,0.006243778,0.007298271,0.019421914,0.01308398,0.000968776,0.00203571,0.010218631,0.005534895,0.031287779,0.00041598,0.007351515,0.001226584,0.00510441,0.000204378,0.043657062,0.009664118,0.012415241,0.007138017,0.019005518,0.0,0.017792041,0.007820496,0.005156261,0.017591014,0.002699071,0.002619189,0.00257026,0.004592238,0.005341853,0.00317709,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278291,0.002827858,0.442191391,0.0,0.0,0.051990932,0.105725459,0.132992239,0.030605305,0.036272954,0.030832011,0.094527363,0.845771144,0.527363184,0.216389701,0.000145987,0.00053229,8.84e-05,6.04e-05,0.000466942,0.000130025,5.23e-05,0.001943142,0.001896687,0.000211299,9.85e-05,0.001084472,0.000802501,0.0,6.9e-05,0.000701335,0.000342017,0.00129765,1.77e-05,0.000230718,3.14e-05,0.000199571,1.89e-05,0.004135785,0.000996478,0.000759553,0.000745426,0.000273633,0.0,0.000955673,0.00152539,0.00030151,0.001784751,0.00096313,0.001433323,0.000500329,0.000927365,0.001444089,0.000181058,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
ENSG00000277200,0.002004368,0.672002846,0.0,0.0,0.155644628,0.182840114,0.129962265,0.142720915,0.131913541,0.089955499,0.144278607,0.139303483,0.109452736,0.218203654,0.0,3.45e-05,0.0,0.0,0.005950797,0.001022357,0.001326009,0.0,0.0,0.0,5.47e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.001913202,0.0,0.0,0.001009275,0.0,0.0,0.0,0.000197578,0.000580022,0.0,6.91e-05,0.0,0.0,8.86e-05,8.3e-05,4.54e-05,0.0,0.0,0.001449524,0.001509197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000275964,0.000731051,0.799537531,0.0,0.0,0.065991597,0.091517647,0.219178373,0.053781513,0.033613445,0.15210084,0.0,0.0,0.0,0.216010062,0.000506662,0.000325288,0.0,0.0,0.002942821,0.000616983,0.000299811,0.001879779,0.00085238,9.14e-05,0.0,0.000125476,8.99e-05,0.000159106,3.2e-05,0.0,0.0,0.002611936,0.000587498,0.0,0.000473249,0.0,0.000110987,0.00084585,0.001417404,0.001505296,0.002304043,0.000951073,5.95e-05,0.000991069,0.00103989,0.00053529,0.00355347,0.0,0.00056883,0.002464477,0.002962662,0.001022364,0.000373551,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273420,0.000288384,0.854500178,0.004836297,0.0,0.2242,0.444021569,0.45062723,0.249019608,0.466666667,0.560784314,0.721393035,0.706467662,0.686567164,0.224130454,0.0,0.0,0.0,0.000739857,0.0,0.002266522,0.005360377,0.0,0.002167642,0.0,0.007541821,0.004642617,0.0,0.0,0.000213842,0.0,0.000125246,0.0,0.000224747,0.003953668,0.001754159,0.0,0.0,0.0,0.015780431,0.038916739,0.0,0.004922732,0.0,0.0,0.002191313,0.0,0.003230185,0.00159176,0.0,0.020999514,0.0,0.010543131,0.0,0.002679534,0.0,0.003215317,0.001336044,0.799378586,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273311,0.001397004,0.497509783,0.023428203,0.190205589,0.009757795,0.019225938,0.052933615,0.004066878,0.0,0.0,0.208955224,0.228855721,0.253731343,0.236476475,0.00558616,0.000458361,0.0009582,0.001155083,0.001091341,0.000201412,0.000315908,0.003062561,0.002511981,0.001073625,0.000670445,0.000842483,0.000468661,0.003694786,0.001133195,0.001785217,0.002013565,0.000809645,0.000857589,0.001012013,0.000319926,0.000529631,0.001917902,0.001186994,0.00104802,0.00248581,0.002349221,0.000810272,0.000284072,0.004577793,0.000623278,0.000412938,0.000435501,0.00096313,0.000510983,0.0,0.000378971,0.000600639,0.0,0.000485358,0.000111839,0.001045781,0.00165107,0.573266428,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272913,0.000993396,0.686944148,0.016659571,0.082675206,0.288312618,0.00653484,0.204138494,0.272441934,0.0,0.165097301,0.55721393,0.0,0.711442786,0.234048172,3.43e-05,0.000542147,0.004171857,0.014268674,0.0,0.0,0.0,0.002830229,0.001292683,7.61e-05,0.0,0.0,0.0,0.0,0.000885677,0.004219605,0.002047285,0.004763595,0.002596425,0.0,0.0,0.0,0.0,0.003476863,0.001142514,0.000939084,0.010353136,0.000674784,0.000312787,0.010300034,0.002650571,0.0009089,0.007147017,0.0,0.0,2e-05,0.0,0.000690096,0.0,0.000339372,0.0,0.000862089,0.001153337,0.481945382,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ENSG00000272711,0.00082349,0.547847741,0.013810194,0.210362463,0.142931682,0.147407658,0.199405033,0.126126126,0.057057057,0.0,0.626865672,0.253731343,0.243781095,0.215950484,0.0,0.000340074,0.002115412,0.002400761,0.003236018,0.001157481,0.000342066,0.001013813,0.001834593,0.000171323,0.000131352,0.000905221,0.001219802,0.001011205,0.000284562,0.001593944,0.000905623,0.003033395,0.000232633,0.004561924,0.00052999,0.002874589,9.07e-05,0.000500033,0.000747358,0.0,0.001483322,0.0,0.0,0.003775499,0.003913528,0.000395459,0.000456875,0.001966631,0.002410297,0.0,0.00323463,0.005405751,0.0,0.000525676,0.0,0.000644347,0.00038167,0.793269012,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272518,0.000552682,0.337602277,0.00926866,0.392237624,0.082077511,0.154875546,0.337730186,0.0,0.079694323,0.0,0.0,0.0,0.0,0.236151981,0.0,0.000665362,0.001562604,0.000286883,0.0,2.29e-05,2.62e-05,0.0,0.000174992,0.0,0.00029828,0.000636343,0.0,0.000583387,0.000156593,0.000539043,0.000385371,0.0,0.0,0.000283154,0.0,0.0,0.000132643,0.000864543,0.000326432,0.000483352,0.0,0.0,0.0,0.000283162,0.000190264,0.0,0.000395424,0.0,0.000212106,0.0,0.0,0.00085623,0.0,0.000604151,0.0,0.001281307,0.001779383,0.581277008,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272269,0.000664,0.735859125,0.011135493,0.169393214,0.503557498,0.512770929,0.375195514,0.530818767,0.563017479,0.339466421,0.482587065,0.577114428,0.104477612,0.216108713,0.0,0.000300645,0.002019592,0.0,0.0,0.000127476,8.65e-05,0.004217181,0.002320055,0.000432115,0.000270914,0.000690119,0.0,0.000265176,8.42e-05,0.0,0.000366103,0.000194093,0.001987241,0.0,0.000877683,0.0,0.0,0.000177582,0.004363886,0.0,0.003764777,0.000337392,0.000211259,0.0,0.000472379,0.000364871,0.000593136,0.001136147,0.002760593,0.0,0.0,0.001495208,0.0,0.000403584,0.001198606,0.001274641,0.001842621,0.335563865,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271452,0.00025909,0.244041266,0.004345026,0.0,0.30328172,0.410002151,0.415744517,0.316129032,0.470967742,0.432258065,0.029850746,0.07960199,0.07960199,0.227310275,0.0,0.00205523,0.0,0.0,0.0,0.000226907,7.65e-05,0.0,0.000920119,0.000679582,0.000492572,0.001398163,0.0,0.000505602,0.000264356,0.0,0.0,0.001774564,0.00036275,0.0,3.62e-05,0.000594875,0.000100159,0.0,0.000712997,0.001698637,0.0,0.001299091,0.0,0.0,0.000869308,0.000594281,0.000152292,0.001476415,0.001603651,0.0,0.0,0.000587859,0.0,0.00163189,0.0,0.002509688,0.003454428,0.719338997,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270959,0.001812329,0.474564212,0.030393345,0.101795847,0.247526131,0.278971238,0.326463642,0.250789197,0.269729919,0.268677657,0.671641791,0.592039801,0.63681592,0.216163026,0.0,0.00060129,0.0,0.0,0.000179175,4.84e-05,6.24e-05,0.000915248,0.001270103,0.000220817,0.000243549,0.000259915,0.00021186,0.0,5.56e-05,0.000312993,0.0,0.001375287,0.0,0.00068691,0.000258355,0.000406818,0.0,0.001495425,0.001022249,0.000662883,0.001310142,0.000650874,0.0,0.002701842,0.001253116,0.000345207,0.000697335,0.001199587,0.001410827,0.000228722,0.000189486,0.000932907,0.0,0.000380343,0.000203042,0.000819764,0.001043736,0.57310872,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
ENSG00000270696,0.001092996,0.324261829,0.018329894,0.0,0.11172394,0.14772394,0.26065876,0.063001145,0.021191294,0.0,0.0,0.0,0.0,0.219739113,0.003885838,0.012922813,0.013127345,0.00621329,0.007297328,0.002031966,0.000400419,0.005568932,0.005001383,0.000965121,0.001113759,0.010647546,0.005938509,0.004992381,0.000902515,0.004723871,0.004378781,0.00731453,0.001050793,0.003686244,0.000305439,0.006355566,0.000563054,0.007065883,0.006348252,0.004363978,0.001272495,0.001107814,0.0,0.005285699,0.004110353,0.0,0.001929027,0.00385252,0.004129642,0.000909169,0.001716516,0.017789137,0.001984014,0.003053194,0.021143924,0.009767709,0.014766084,0.3258844,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270607,0.001053286,0.471896122,0.017663948,0.307366179,0.187101484,0.155753116,0.138876635,0.183382789,0.129970326,0.097329377,0.462686567,0.47761194,0.482587065,0.316233052,0.0,3.45e-05,0.0,0.0,0.000445224,0.000109629,7.24e-05,0.001513679,0.001033017,0.000260792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006332975,1.58e-05,0.0,8.69e-05,0.0,0.0,2.8e-05,0.0,0.0,0.003139824,2.13e-05,0.0,0.005415482,0.001745178,0.000620499,1.07e-05,0.00023069,0.000179969,0.00046888,0.000934052,0.0,0.0,0.000803653,0.0,0.000603278,0.000462036,0.905786621,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000270504,0.00175309,0.732479545,0.029399884,0.310069677,0.143427536,0.165348551,0.202218053,0.117753623,0.111594203,0.105072464,0.0,0.0,0.0,0.216202376,0.0,0.000147858,0.0,0.0,7.6e-05,2.29e-05,2.41e-05,0.003020319,0.002224091,0.000582499,0.000654026,0.001855254,0.002125023,0.0,0.000175115,0.000597005,0.00030348,0.002190477,0.0,0.000141577,0.000102618,8.44e-05,0.0,0.0,0.000249119,0.000386682,0.002763346,4.25e-05,0.000220489,0.003551329,0.001938722,0.00075596,0.0,0.000842018,0.001118378,0.0,0.0,8.95e-05,0.0,0.001282957,0.000404199,0.001955238,0.002262184,0.722629486,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000270194,0.001510925,0.575773746,0.025338705,0.183738234,0.207883166,0.190714405,0.187216047,0.126046901,0.183835846,0.084170854,0.114427861,0.31840796,0.323383085,0.21622593,0.0,0.000433718,0.000523325,0.000573767,0.000847011,0.000206511,0.000120729,0.000591391,0.000445947,0.000106601,0.000383111,0.001649115,0.001418822,0.000420746,0.000212158,0.001037513,0.000578057,0.00054346,0.000114345,0.0,0.000695386,0.0,0.000163773,0.000780425,0.001348681,0.00234771,0.001776975,0.000379898,0.000179468,0.003008601,0.000337882,0.000203192,0.000662602,0.000697837,0.000870921,0.0,7.8e-05,0.00084345,0.0,0.000236689,0.0,0.000444782,0.000531133,0.638509441,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
