ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.MEL.5_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000280310,0.000637961,0.542333689,0.0,0.0,0.100831901,0.116660936,0.119570075,0.090735435,0.087870105,0.071633238,0.791044776,0.746268657,0.880597015,0.226537974,0.000141694,0.000108429,0.000412763,0.000490722,0.001210792,0.000244754,0.000195179,0.0,0.0,0.0,0.000495308,0.000788707,0.000590641,3.54e-05,0.0,0.0,0.0,0.000471369,0.000136031,0.000450949,5.55e-05,0.0,0.0,0.0,5.15e-05,5.52e-05,0.0,0.0,0.0,0.0,0.000124656,8.08e-05,0.0,2.31e-05,0.0,0.0,0.0,0.000127796,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000280123,0.001372917,0.169156884,0.0,0.0,0.153147518,0.309180147,0.380027039,0.133731618,0.209558824,0.222886029,0.104477612,0.169154229,0.0,0.21790604,0.0,0.003198667,0.021905934,0.004544837,0.0,0.000912727,5.84e-05,0.000682916,0.000677388,0.0,0.000522673,0.003118978,0.001373882,0.00176784,0.000134704,0.0,0.0,0.000926101,0.001362285,0.000403757,0.0,0.001285697,0.000132643,0.002565588,0.001108152,0.0,0.000105414,0.001243302,0.0,0.0,0.000606876,0.0,0.000876345,0.001678268,0.001449392,0.00217204,0.003288997,0.002351438,0.002010696,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ENSG00000280079,0.000990792,0.320526503,0.0,0.0,0.157606042,0.060313405,0.173062144,0.099433606,0.0,0.0,0.621890547,0.0,0.0,0.221520368,0.0,0.0,0.00114984,0.000596415,0.0,0.00375799,0.002931708,0.001633366,0.001800724,0.000559656,0.0,0.0,0.0,0.0,8.08e-05,0.0,0.0,0.000715371,0.000100545,0.0,0.0,0.0,0.0,0.00178049,0.0,0.0,0.000105414,0.001519591,0.0,0.000342155,0.000459257,0.000209746,0.000603823,0.0,0.0,0.00039292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279692,0.000955639,0.73621487,0.0,0.0,0.249274919,0.253104235,0.27688812,0.252117264,0.242345277,0.235830619,0.034825871,0.218905473,0.0,0.216411316,0.0,0.000157715,0.0,0.0,0.0,0.000130025,0.000185118,0.000689956,0.000491106,5.71e-05,0.00138741,0.003522294,0.004673767,0.0,3.37e-06,0.0,1.45e-05,0.000216275,0.0,0.0,0.000488943,0.0,4.06e-06,0.000383203,0.001872691,0.003010592,0.000730367,0.000398494,8e-05,0.000401147,0.000705288,0.001101168,0.000844283,0.0,0.0,0.0,0.0,0.001329073,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000279673,0.001026596,0.429206688,0.0,0.0,0.140065693,0.099479319,0.150677811,0.126520681,0.082116788,0.106447689,0.39800995,0.248756219,0.567164179,0.216005074,0.002902571,0.000276002,0.003486375,0.003638889,0.001656016,0.000652677,0.000225361,0.001415114,0.001710405,0.000258888,0.0,0.0,0.0,0.00345436,4.21e-05,0.000197069,0.0,0.002018566,0.001021221,0.000398513,0.000108654,0.0,0.000798562,0.000168235,0.0005326,0.0,0.000406596,5.84e-05,0.0,0.000412945,0.003874163,0.00129999,0.000109543,0.0,0.00080986,0.002128111,0.004022905,3.83e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279453,0.00154087,0.309498399,0.0,0.0,0.201074774,0.182211175,0.349237892,0.0,0.0,0.179950698,0.0,0.0,0.0,0.216965533,0.0,0.001256795,0.001673165,0.000536019,0.001313953,0.000400274,9.86e-05,0.002949915,0.00203781,0.000978446,0.000383111,0.001891105,0.0,0.000905134,0.00125948,0.0,0.001710085,0.007308985,0.000226719,0.000314615,6.76e-05,0.000875042,0.000177308,0.0,0.000352203,0.001284335,0.000587305,0.000887314,0.0,0.002182711,0.001892796,0.0,0.000309927,0.007797316,0.002445648,0.000854173,0.002745361,0.001456869,0.000541268,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000279407,0.001905419,0.477943792,0.0,0.0,0.025131597,0.06938477,0.157543605,0.014028056,0.006680027,0.009352037,0.417910448,0.457711443,0.592039801,0.219695884,0.001176486,0.001616584,0.001533121,0.000913497,0.001275947,0.000609335,0.000327981,0.000844844,0.000406433,0.000740497,0.001663798,0.001846292,0.000725461,0.001046561,0.000127969,1.16e-05,0.000125246,0.000909464,0.000739301,0.000634475,0.001509084,0.001819166,0.00066998,0.002009477,0.001357272,0.006504537,0.0,0.003320785,0.0,0.0,0.000127936,0.00038235,0.000371378,0.00475221,0.000488487,0.001791323,0.000498333,0.001022364,0.002288953,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
ENSG00000279369,0.001143121,0.678050516,0.0,0.0,0.027371366,0.047289632,0.061063191,0.020844761,0.014262205,0.0,0.0,0.0,0.0,0.216038882,0.0,0.000103501,0.002152265,0.004514639,0.001118489,0.000288096,0.000235422,0.003583548,0.002658749,0.000327418,6.84e-05,0.000116514,5.78e-05,1.41e-05,5.05e-06,0.0,9.63e-06,0.00584497,0.001064593,0.0,0.0,0.0,0.0,0.0,0.000386565,0.0,0.00135532,0.0,2.97e-05,0.001085456,0.00208306,0.000399829,4.54e-05,0.000201854,0.000208892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279348,0.001333207,0.338669513,0.0,0.0,0.229104492,0.236067139,0.257424306,0.082742317,0.191962175,0.0,0.0,0.0,0.054726368,0.217362075,0.0,0.002454447,0.001083503,0.000581316,0.0,0.000390076,0.000243471,0.001105338,0.001016082,0.000582499,0.000380375,0.000788707,0.00025038,0.000169713,0.000387273,0.0,0.000679217,0.002151659,0.000530325,0.0,0.000124349,0.000717688,5.14e-05,0.001616928,0.000695817,0.001187665,0.000180709,0.000528669,0.0,0.001592789,0.001089096,0.0,0.000138933,0.001712872,0.000488487,0.0,0.000135909,0.001750799,0.000306846,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279329,0.001169811,0.513696194,0.0,0.0,0.045073498,0.048418455,0.059072328,0.0,0.0,0.0,0.0,0.0,0.0,0.215953532,0.0,0.000768863,0.001378334,0.002687644,0.000781857,0.00020906,0.00031792,0.000366099,0.000349984,0.000220817,5.47e-05,0.0,0.0,0.0,0.000324973,0.000689743,0.000592508,0.001109102,0.000897018,0.002060731,0.001330409,0.001289535,4.06e-06,0.000682288,0.001494717,0.001491486,0.000308712,0.000496789,4.92e-05,0.000460139,0.00039693,0.000364871,0.000288552,0.001684036,0.001455819,0.0,0.000951363,0.000549521,0.000356398,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000279267,0.001285035,0.312166489,0.0,0.0,0.032947575,0.032268006,0.104488321,0.0,0.0,0.0,0.0,0.0,0.0,0.22130256,0.0,0.000433718,0.004510912,0.001132434,0.0,6.88e-05,2.21e-05,0.0,0.000248376,0.0,8.21e-05,0.000546717,0.00017334,0.000604601,0.000139755,0.000312993,0.000342017,0.001364196,0.000544125,0.000125846,3.38e-05,0.0,0.0,0.0,0.000111674,6.91e-05,0.0,0.0,0.0,0.0,0.000505183,0.0,6.68e-05,0.000605561,0.0,0.0,0.000244636,0.000306709,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279253,0.000906815,0.58751334,0.0,0.0,0.270501279,0.244979519,0.383111306,0.210958904,0.15890411,0.281506849,0.0,0.0,0.562189055,0.22634954,0.000128812,0.00038936,0.000619145,0.000573767,0.000184605,6.88e-05,6.64e-05,0.000344978,0.000225796,0.000369297,0.000730648,0.000403316,0.00018618,0.000194462,0.000476514,0.0,0.000476897,0.002007475,0.000457381,0.0,0.000329584,0.000241788,0.000154298,0.000766405,0.000446697,0.003521564,0.000880958,0.002696478,0.000710692,0.001698975,0.000337882,0.001577466,0.000216414,0.001216889,0.0,0.0,0.0,0.000894569,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279117,0.001477725,0.546246887,0.0,0.0,0.179507916,0.180974754,0.186550216,0.170731707,0.1305092,0.11724433,0.0,0.0,0.0,0.216424063,0.004705943,0.003765457,0.002926196,0.004688279,0.002568182,0.000469111,0.000434625,0.045114688,0.034772595,0.009752095,0.004898352,0.013578311,0.008833934,0.002344156,0.000127969,0.00037675,0.00023604,0.004536229,0.000770844,0.00392745,0.000714702,0.001769273,0.000878418,0.007813595,0.00130573,0.00241676,0.002386868,0.003708653,0.000337399,0.00211192,0.000567511,0.000349577,0.002695828,0.00039794,0.0,0.001286141,0.009196506,0.000984026,0.000121976,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000278948,0.001159396,0.554962647,0.0,0.0,0.124476732,0.171834416,0.142661133,0.125,0.152597403,0.106060606,0.029850746,0.164179105,0.0,0.218891438,0.000334912,0.001606727,0.000751819,0.001079587,0.001384538,0.000379878,0.000561391,0.003872203,0.004273191,0.001781761,0.000949569,0.002366121,0.001239062,0.000325283,0.009861996,0.022390568,0.013213419,0.002650755,0.000364722,0.001206026,0.000376667,0.000825149,0.000163773,0.001112222,0.001623572,0.00487495,0.007092839,0.000674784,0.00088093,0.005639652,0.001666448,0.001540324,0.000235117,0.004769512,0.003551171,0.00241609,0.013926138,0.001239617,0.00020774,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278730,0.001857247,0.399679829,0.0,0.0,0.034380479,0.054047945,0.067522681,0.023972603,0.0,0.011986301,0.512437811,0.0,0.323383085,0.238068464,0.001060555,0.015702549,0.002329164,0.002279968,0.003621516,0.000836242,0.000664011,0.024183669,0.017403232,0.006243778,0.007298271,0.019421914,0.01308398,0.000968776,0.00203571,0.010218631,0.005534895,0.031287779,0.00041598,0.007351515,0.001226584,0.00510441,0.000204378,0.043657062,0.009664118,0.012415241,0.007138017,0.019005518,0.0,0.017792041,0.007820496,0.005156261,0.017591014,0.002699071,0.002619189,0.004121995,0.019888011,0.005341853,0.00317709,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278611,0.000608016,0.504446816,0.0,0.0,0.043411371,0.04977592,0.323957072,0.0,0.0,0.0,0.0,0.0,0.0,0.215977918,0.001764729,0.000207002,0.0,0.0,0.004734576,0.001371641,0.00031792,0.000675875,0.000479817,0.000123733,0.000982407,0.004346852,0.003704346,0.001018276,0.000227313,0.001170824,0.0,0.001208922,0.0,0.001074936,0.000572245,0.0,0.000384393,0.0,0.000412336,0.0,0.002048039,0.0,0.0,0.003374353,0.000980842,0.000745036,0.0,0.0,0.000453136,0.0,0.0,0.000242812,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278291,0.002827858,0.442191391,0.0,0.0,0.051990932,0.105725459,0.132992239,0.030605305,0.036272954,0.030832011,0.094527363,0.845771144,0.527363184,0.216389701,0.000145987,0.00053229,8.84e-05,6.04e-05,0.000466942,0.000130025,5.23e-05,0.001943142,0.001896687,0.000211299,9.85e-05,0.001084472,0.000802501,0.0,6.9e-05,0.000701335,0.000342017,0.00129765,1.77e-05,0.000230718,3.14e-05,0.000199571,1.89e-05,0.004135785,0.000996478,0.000759553,0.000745426,0.000273633,0.0,0.000955673,0.00152539,0.00030151,0.001784751,0.00096313,0.001433323,0.000334348,0.009114961,0.001444089,0.000181058,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
ENSG00000278266,0.001865058,0.323194593,0.0,0.0,0.034712824,0.083331173,0.144529792,0.0,0.014324693,0.0,0.0,0.0,0.0,0.525568121,0.002451728,0.000704791,9.58e-05,5.28e-05,3.26e-05,5.1e-06,2.01e-06,1.41e-05,0.0,0.0,0.0,0.0,0.0,0.00413321,1.85e-05,1.16e-05,4.34e-05,0.000842918,1.97e-05,0.001143103,9.42e-05,0.001370131,0.000606366,0.0,0.00027489,0.000193341,3.01e-05,0.0,5.13e-06,0.0,3.28e-05,0.0,0.0,0.015202459,0.010727428,0.0,0.001051029,0.00029393,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
ENSG00000278238,0.000318329,0.427250089,0.0,0.0,0.011156475,0.075861511,0.035841646,0.010791367,0.037769784,0.0,0.179104478,0.0,0.0,0.215975701,0.001034792,0.001340582,0.003331589,0.002461157,0.00234014,0.000609335,0.000231398,0.0,0.002461177,0.000502548,0.00069781,0.004086937,0.003742866,0.001329416,0.000277826,0.000979551,0.0,0.002079567,0.000559897,0.002055488,0.001145697,0.002701883,0.0,0.007332255,0.002834808,0.0,0.0,0.00254505,3.69e-05,0.00309119,0.001417137,0.000364871,0.003895459,0.0,0.000925554,0.0,0.0,0.000460064,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278175,0.001715333,0.482568481,0.0,0.0,0.028819277,0.032478916,0.046129735,0.0,0.0,0.0,0.0,0.0,0.0,0.33045593,0.0,0.003760529,0.002837747,0.004597684,0.002823371,0.000693469,0.000376273,0.006934764,0.003149855,0.00088517,0.0,2.69e-05,3.21e-05,4.6e-05,0.000259305,0.000863628,0.000616594,0.005728514,0.00091279,0.002480219,0.000692971,0.001093802,8.12e-06,0.003715196,0.012198265,0.012000939,0.00167909,0.004752708,0.000148702,0.001828758,0.001961685,0.001437635,0.003796603,0.001141915,0.000883775,0.002401447,0.004575602,0.004396166,0.001789615,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
