ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000223797,0.090785701,0.358946994,0.031583314,0.289460735,0.103541063,0.005231884,0.010797207,0.043316413,0.055160745,0.051099831,0.15920398,0.0,0.0,0.234244642,0.00638909,0.002597377,0.005284843,0.003729484,0.002209831,0.000665424,0.000225361,0.001999465,0.001755564,0.000264599,0.000801797,0.005494062,0.003158645,0.008825058,0.000378854,0.0033212,0.002871016,0.003599037,0.00063087,0.002328011,0.002322582,0.002267846,0.000621453,0.0,0.001477085,0.0,0.004341824,0.002745703,0.000672936,0.002436665,0.0,0.001629361,0.001044532,0.0,0.0,0.001032139,0.001942492,0.000615597,0.001519758,0.009847007,0.00546101,0.008909803,0.232530878,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000233611,0.082943342,0.450017787,0.011430256,0.25860093,0.067266234,0.061928571,0.089768767,0.172072072,0.2,0.2,0.388059702,0.945273632,0.587064677,0.216199328,0.0,0.000325288,0.0,0.0,0.0,0.0,0.0,0.000647714,0.000316115,0.000291249,0.0,0.0,0.0,6.36e-05,0.0,0.0,4.34e-05,9.43e-05,0.0,0.0,0.000855196,0.000463878,0.0,0.0,0.000342705,0.0,0.0,0.0,0.0,0.000192368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000134342,0.0,4.74e-05,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
ENSG00000260231,0.001505066,0.507648524,0.02524045,0.263118922,0.024823876,0.057456494,0.110948757,0.01261034,0.017234132,0.0,0.114427861,0.089552239,0.019900498,0.216011171,0.00352087,0.001128651,0.0,3.02e-05,0.001444263,0.00047421,7.44e-05,0.000232332,0.0,0.0,0.001992179,0.011212189,0.011941218,0.002931079,0.000294664,0.000683947,0.000785194,0.000709826,0.0,0.000372211,0.004645164,0.000850442,0.0,0.000323771,0.001137037,0.0,0.000920278,0.000351004,8.74e-05,0.001496198,0.000605561,0.001144088,0.000934709,0.000128656,0.003551754,0.000584061,0.000932907,0.0,0.001204576,0.002171667,0.002358203,0.003401196,0.619913663,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000271983,0.000276016,0.392209178,0.004628871,0.59209881,0.003961303,0.019411405,0.022814921,0.0,0.0,0.0,0.0,0.0,0.0,0.219834716,0.0,0.0,0.000154786,0.0,0.0,1.53e-05,0.000124754,0.0,6.21e-05,0.0,0.0,9.86e-05,0.0,0.0,0.0,0.0,8.67e-05,0.0,0.0,0.0,0.000172909,0.000335023,0.000441922,0.0,0.00112641,5.03e-05,0.0,0.0,0.000353947,0.000331301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41e-05,0.0,5.95e-05,0.0,0.863701194,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000182165,0.013164773,0.318392031,0.0,0.0,0.023260593,0.025252119,0.029936083,0.260784314,0.0,0.268627451,0.064676617,0.0,0.0,0.215994544,0.0,0.015549762,0.035947255,0.081391837,0.026550546,0.004267893,0.002708358,0.044150157,0.032401736,0.001747496,0.00522947,0.028303832,0.031066428,0.0,0.00188922,0.03405824,0.01917704,0.039395317,0.008234826,0.0,0.024940884,0.039738854,0.02692961,0.052360515,0.003753816,0.000833756,0.061222082,0.024652277,0.0,0.025438039,0.0,0.006212138,0.002042694,0.004654487,0.010265657,0.005396995,0.012408946,0.0,0.006010397,0.019454215,0.015919145,0.023465297,0.456282301,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273064,0.000593043,0.448772679,0.009945523,0.041496658,0.036799591,0.073120654,0.135038131,0.008179959,0.0,0.0,0.353233831,0.23880597,0.0,0.21826545,0.000755699,0.000305574,0.001068762,0.000898398,0.000271478,0.000112179,4.23e-05,9.15e-05,0.00028789,0.00016942,0.000207975,0.000161326,0.00014124,0.000756636,1.85e-05,0.0,0.0,0.000615552,0.000248405,0.0,0.00048134,0.000962117,0.000483352,0.000158121,0.000390524,4.92e-05,0.0,0.000114814,0.000332098,0.000251148,0.000299897,0.0003278,0.0,0.0,0.0,0.000896155,0.000600639,0.0,6.09e-05,0.0,0.000160583,0.000259718,0.459395512,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000233223,0.001328651,0.711134827,0.010807978,0.0,0.332058442,0.356363636,0.306014311,0.060721063,0.10056926,0.058823529,0.084577114,0.074626866,0.044776119,0.216098183,0.005693504,0.0,0.002830376,0.0,0.00579877,0.001575602,0.001736488,0.007131894,0.01290989,0.00150574,0.0,0.006972888,0.009244814,0.0,0.000954713,0.0,0.0,0.00557324,0.004236687,0.001238448,0.016898302,0.058216648,0.053168717,0.005549281,0.004420629,0.0,0.0,0.010474347,0.003251066,0.016669249,0.00385252,0.0,0.00434408,0.002398719,0.00621557,0.0,0.032230032,0.0,0.001882764,0.006214126,0.005373031,0.007489053,0.40768322,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255306,0.003635724,0.649946638,0.007325407,0.301682446,0.065693069,0.043024752,0.026941343,0.020408163,0.0,0.0,0.149253731,0.0,0.0,0.22201279,0.0,3.45e-05,0.0,0.0,0.0,3.82e-05,2.01e-05,0.0,0.0,0.0,3.56e-05,0.0,2.57e-05,5.66e-05,0.0,0.0,0.0,0.000249548,0.0,2.17e-05,2.34e-05,0.0,0.0,0.0,0.000159398,0.0,0.0,0.0,6.34e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41e-05,0.0,5.21e-05,1.49e-05,0.85529412,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000277369,0.000481725,0.671469228,0.0,0.0,0.006358116,0.031055762,0.175017224,0.0,0.0,0.0,0.0,0.0,0.0,0.216004243,0.000339206,0.0,0.000619145,0.000921047,0.000228042,6.12e-05,0.000197191,0.000274574,0.000254021,0.000289346,0.000883893,0.000761819,0.000513601,0.000162641,4.04e-05,2.9e-05,0.0,0.000604461,0.000587498,0.000249043,0.000434608,0.000575552,0.000635263,0.001280024,0.000568518,0.000182544,0.001592789,0.000190264,0.000183528,0.000475577,0.001216889,0.000752013,0.0,0.0,0.001205059,0.0,0.000140575,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000267169,0.022146998,0.62113127,0.034039673,0.135908815,0.219901205,0.244126506,0.279688359,0.212064091,0.214263274,0.21237826,0.144278607,0.0,0.0,0.230085241,0.000712761,0.000276002,0.000412763,0.0008682,0.000293196,4.08e-05,8.05e-05,0.001619285,0.001648311,0.003167575,0.002607894,0.001514676,0.000539281,0.000371246,0.000319921,0.000463693,0.000211954,0.001197831,0.001638291,0.000913609,0.000546765,0.000635684,0.003618235,0.002642873,0.001293778,0.001047066,0.004023267,0.000413332,0.001756624,0.000456875,0.00106694,0.000228175,0.000202561,0.0,0.0,0.0,0.000178914,0.0,0.000470254,0.00053365,0.001547275,0.002534812,0.304303667,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
ENSG00000185065,0.001396353,0.512273212,0.022150897,0.0,0.055403488,0.099420325,0.131791103,0.03627685,0.025775656,0.0,0.0,0.0,0.0,0.216042761,0.0,0.000128144,0.000552808,0.000634163,0.001064194,0.000267699,0.000231398,0.000140807,0.000112898,3.24e-05,0.000191556,0.000475017,0.00031458,0.000965241,2.02e-05,0.0,0.0,0.000709826,0.000256291,0.0004453,0.00046732,0.000120265,0.0,0.0,0.000239097,1.13e-05,0.000200573,0.000104973,6.34e-05,0.000285881,0.0,0.0,0.000378277,0.002407296,0.000643302,0.0,0.0005623,0.0,0.000168671,0.0,0.000223747,0.00025552,0.769401205,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263080,0.002171019,0.452685877,0.011637682,0.124949621,0.004622449,0.017571429,0.032048091,0.030946065,0.0,0.0,0.049751244,0.0,0.0,0.242434311,0.000867336,0.000552004,0.0,0.0,0.0,0.000224358,0.000442674,0.0,0.0,8.76e-05,0.001713055,0.006524759,0.002381824,0.000746029,0.0,0.0,4.34e-05,0.000465823,0.0,0.000354616,0.000570131,0.001778198,0.001519106,0.0,0.000512729,4.41e-05,0.0,0.000101693,0.000111428,0.000726725,0.000247992,0.0,0.0,0.0,0.0,0.0,0.000230032,0.0,9.47e-05,0.0,0.000136896,0.0,0.741200933,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
ENSG00000272486,0.000618431,0.347385272,0.010371292,0.038933565,0.265627335,0.325096362,0.192593699,0.258603737,0.323500492,0.118977385,0.099502488,0.104477612,0.0,0.257182032,9.45e-05,0.000167573,0.000375909,0.00016609,2.71e-05,1.02e-05,0.0,0.0,6.77e-05,0.0,0.0,0.000125476,0.0,0.000226284,0.0,3.48e-05,2.89e-05,9.98e-05,3.55e-05,5.14e-05,0.000415915,8.59e-05,0.0,0.0,0.00019659,0.0,0.0,6.56e-06,0.0,6.68e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000600639,0.0,0.000283153,0.000323285,0.00046976,0.000619497,0.69065092,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000274191,0.000309867,0.40715048,0.0,0.0,0.019443831,0.036801105,0.205492383,0.0,0.0,0.0,0.0,0.0,0.0,0.218091702,0.000390731,0.000384432,0.0,0.0,0.00074385,0.00010708,8.05e-05,0.000443543,7.34e-05,0.0,0.000216184,0.0,0.0,0.000353568,0.0,0.0,9.63e-05,0.000232912,0.000396265,0.000408755,0.000359837,0.0,0.0,0.0,0.002584899,0.0,0.0,4.92e-05,0.001024698,7.21e-05,0.0,0.0,0.0,0.004105555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237523,0.007733645,0.399679829,0.022958766,0.356910143,0.044225275,0.067490842,0.115869885,0.004149378,0.0,0.0,0.0,0.0,0.0,0.216541003,0.0,0.011523088,0.0,0.0,0.0,0.000203961,0.000136826,0.0,0.0,0.000325514,9.85e-05,0.000304728,0.0,0.0,0.000185218,0.000602801,0.000452811,0.000332731,0.0,0.0,0.000476667,0.022850271,0.033296046,0.004291845,6.38e-05,0.000371242,0.009839895,6.89e-05,1.75e-05,0.0,0.001389906,0.001034821,0.0,0.0,0.0,0.0,0.005060703,0.00168098,0.000550884,0.0,0.000800567,0.001052294,0.739390667,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000272316,0.003439779,0.241551049,0.057686219,0.158478233,0.035885442,0.140588114,0.162569112,0.015511119,0.054195477,0.0,0.0,0.0,0.0,0.288470923,0.0,0.001000508,0.003685386,0.000649262,0.000510379,0.000221808,0.00010262,0.000394261,0.000146767,0.00064151,0.001406566,0.002482635,0.000365941,0.001470843,0.000481566,0.0,0.000544337,0.000926101,0.001346513,0.0,0.000322451,0.000146036,0.0,3.01e-05,0.000658844,0.0,0.000719705,8.2e-05,0.0,2.94e-05,0.002601028,0.000199251,0.001029889,0.004843183,0.0,0.000992013,0.000255591,0.00122357,0.000263318,0.000519763,0.000646771,0.000872034,0.501841273,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000266904,0.012362114,0.412664532,0.046572561,0.253087487,0.177721415,0.053584283,0.21020461,0.1000231,0.0,0.033264033,0.0,0.0,0.0,0.218557799,0.0,0.001074437,0.0049679,0.00310287,0.001026187,0.000731712,0.000533221,0.001851617,0.000581425,0.000355971,0.000974197,0.0,0.001598582,0.001421343,0.000897464,0.001425856,0.002177348,0.011734303,0.000816188,0.000602305,0.001032778,0.0,0.000428112,0.001091785,0.001498338,0.000298429,0.001651781,0.002870358,0.002628382,0.000555731,0.002012769,0.000305304,0.000485658,0.001463819,0.0,0.0,0.000127796,0.000358304,0.001860556,0.003415192,0.00428516,0.006388796,0.538096027,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272791,0.0005644,0.392387051,0.009465169,0.161080859,0.144518201,0.139035332,0.118531523,0.104925054,0.043897216,0.0,0.0,0.0,0.0,0.21599399,0.003550926,0.000621005,0.001496267,0.001102236,0.001471411,0.000446166,0.000156948,0.000415382,0.000107253,0.0,0.0005172,0.002437822,0.001129922,0.002630546,0.000117866,0.0,0.00023604,0.001386378,0.000193204,0.00070111,0.001944052,0.000498239,0.000870034,0.0,0.001423953,0.0,0.000542728,0.000449416,0.000557138,0.000491608,0.001268794,0.000295663,0.000180597,0.000165823,5.44e-05,0.0,0.000319489,0.0,0.000333788,0.0,0.000418122,0.000480489,0.786896507,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278948,0.001159396,0.554962647,0.0,0.0,0.124476732,0.171834416,0.142661133,0.125,0.152597403,0.106060606,0.029850746,0.164179105,0.0,0.218891438,0.000334912,0.001606727,0.000751819,0.001079587,0.001384538,0.000379878,0.000561391,0.003872203,0.004273191,0.001781761,0.000949569,0.002366121,0.001239062,0.000325283,0.009861996,0.022390568,0.013213419,0.002650755,0.000364722,0.000163773,0.001112222,0.001623572,0.00487495,0.007092839,0.000674784,0.00088093,0.005639652,0.001666448,0.001540324,0.000235117,0.004769512,0.003551171,0.00241609,0.001978443,0.013926138,0.002144531,0.001239617,0.00020774,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259891,0.00140807,0.486837424,0.023613795,0.709723466,0.052381614,0.05953139,0.18790051,0.0,0.0,0.0,0.0,0.0,0.0,0.216850533,0.001786197,0.000527361,0.000700223,0.001147534,0.000624399,0.000293195,0.000142863,0.000464664,0.000547555,0.000304575,0.000960515,0.003047278,0.002189223,0.001212738,6.4e-05,1.74e-05,0.000158966,0.001447379,0.000262205,0.000285587,0.001579543,0.001709475,0.004073967,0.000293653,0.001647109,0.000139472,0.000566325,0.000433014,0.000956967,0.000462218,0.001055406,0.000314945,0.001320308,0.0,0.001023847,0.000630875,0.000996805,0.0,0.000466004,0.00048015,0.000926264,0.001168933,0.612815009,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
