ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000251138,0.175310273,0.256670224,0.024825599,0.575815293,0.010560606,0.011166667,0.005469327,0.026180258,0.009012876,0.018454936,0.049751244,0.0,0.0,0.253439126,0.021481599,6.63e-05,0.0,0.0,3.06e-05,8.45e-05,0.0,0.0,0.0,0.000106724,0.000492942,0.0,0.00922459,0.0,0.0,0.0,0.0,0.000110402,0.00026218,0.000204028,0.0,0.006711982,0.0,0.0,0.001033428,0.0,0.0,0.0,0.0,9.08e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.39e-05,0.0,0.000175022,0.0,0.000119175,0.0,0.922307464,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
ENSG00000268573,0.006032634,0.363571683,0.047096584,0.536583514,0.010271429,0.276871429,0.154900384,0.007534247,0.077853881,0.020319635,0.07960199,0.184079602,0.064676617,0.215960737,0.002988446,0.003479004,0.00327651,0.001808043,0.000481859,0.000374261,0.00075332,0.000445947,0.000350261,0.000831899,0.00142505,0.000629161,0.002425477,0.000180166,0.00027242,0.000322748,0.000454732,0.00089899,0.0,0.00040202,0.001301049,0.000896014,0.000289739,0.000278593,0.000231127,9.43e-05,0.000637116,0.000118095,0.000161679,0.000157635,0.001903191,0.000665242,0.001871859,0.000314492,0.002527907,0.00038343,0.000702875,0.000484092,0.000338854,8.2e-05,0.000636437,0.000782402,0.638742154,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000273148,0.000957592,0.35734614,0.016059127,0.216971775,0.058454486,0.100678153,0.155885302,0.029908973,0.034460338,0.0,0.0,0.0,0.0,0.220842006,0.0,0.003788577,0.001600507,0.000396358,0.000234556,3.22e-05,0.000281615,0.000270955,0.000380718,0.001045347,0.002159982,0.000789661,0.000562173,0.000242467,3.48e-05,0.000264943,0.001347559,0.000956162,0.000152064,0.000241453,0.000594875,0.0,0.002088922,8.28e-05,0.004760678,0.0,0.0,0.0,0.001697633,0.000683976,0.002808649,0.00059454,0.002921272,0.007176144,0.000416787,0.002189116,0.000779553,0.001494204,0.000432616,0.0,0.000622819,0.000728773,0.742607354,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ENSG00000261359,0.00097647,0.743151903,0.0,0.0,0.115759073,0.176908266,0.091592527,0.106129918,0.118023788,0.021043001,0.164179105,0.0,0.0,0.216382496,0.0,0.000184269,0.000362379,0.00296454,0.000364581,0.000334017,0.0,6.21e-05,4.19e-05,0.000197029,0.00024199,6.42e-05,0.0,0.000170063,0.000666558,0.00040464,0.0,0.000193204,0.0,1.93e-05,0.0,0.0,0.00023366,0.0,0.000209874,5.74e-05,0.000259566,0.0,0.0,0.000256491,0.000213388,0.0,0.000697981,0.0,0.004602783,0.0,0.0,0.0,0.001121067,0.00012702,0.00093054,0.000996479,0.886986511,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000251169,0.001699058,0.560298826,0.011342919,0.680264694,0.02145079,0.037761847,0.035754577,0.030769231,0.0,0.0,0.0,0.0,0.0,0.220128174,0.0,0.0,0.0,0.0,2.04e-05,4.02e-06,0.0,0.0,0.0,0.000664972,0.002168945,0.002060823,0.000137892,0.0,0.0,0.0,0.0,0.0,0.0,0.000212479,0.0,0.0,0.000429935,0.0,0.000334735,0.0,0.000141581,3.28e-05,1.75e-05,0.001616428,0.0,0.0,0.0,0.0,0.0,0.0,0.000370607,0.0,0.000183207,0.0,0.000194227,9.2e-05,0.832489804,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ENSG00000225511,0.012205228,0.479544646,0.041375998,0.030049386,0.030842027,0.185880775,0.207616533,0.040041602,0.0,0.064482579,0.462686567,0.0,0.810945274,0.223129537,0.0,0.001009796,0.0,0.000195464,2.8e-05,0.000171033,0.000675875,0.000784641,0.00039214,0.000161454,0.0,0.0,0.0,0.0,0.0,0.0,0.001547198,4.73e-05,0.0,0.0,0.0,0.0,0.001953399,0.003456065,0.00274164,0.0,0.005061529,0.000731531,0.000712263,0.001044667,0.0,0.001279064,0.0,0.0,0.0,0.0,0.000153355,0.0,0.000205992,0.0,0.000253853,9.76e-05,0.791707915,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000130600,0.004062117,0.730522946,0.0,0.0,0.000480159,0.010793651,0.011747421,0.11662531,0.262318327,0.184331797,0.0,0.0,0.0,0.218897257,0.0,7.37e-05,2.26e-05,0.010945992,0.001878995,0.001911546,0.0,0.000316115,6.28e-05,0.0,0.001819404,0.0,0.0,0.000567439,0.0,0.011753825,0.071426195,0.0,0.024980468,0.0,0.005161979,0.0,0.0,0.000271064,0.00253708,8.92e-05,0.000271364,0.002837554,0.000648902,0.012894021,0.0,4.5e-05,0.001771799,0.011759156,0.04626341,0.0,0.0,0.0,0.362914792,0.0,0.441057034,0.379197125,0.79573961,0,0,0,1,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000196810,0.025338754,0.457844184,0.084629745,0.235424099,0.129218868,0.184124528,0.103900315,0.0,0.0,0.0,0.0,0.263681592,0.0,0.21599205,0.0,0.0,0.006454876,0.004446809,0.000902529,0.000977907,0.004935299,0.003878048,0.00081093,0.004501558,0.004974233,0.005257988,0.00158752,0.000205423,0.0,0.0003372,0.008739727,0.001961612,0.007089335,0.001708283,0.0,0.0,0.003635752,0.0,0.002770863,0.0,0.012058001,0.002827713,0.002685188,0.00245804,0.00707641,0.006012887,0.001708346,0.002930497,0.00971296,0.005889657,0.020191693,0.005197315,0.004113085,0.016212326,0.013448553,0.021512925,0.309181856,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000170161,0.001684737,0.482924226,0.026998111,0.084228884,0.240044809,0.222900177,0.223591053,0.044505711,0.0,0.0,0.0,0.0,0.0,0.623101494,0.0,0.008697511,0.004091863,0.003149145,0.000540498,0.00028975,0.0,0.000457237,0.000565366,0.0,2.69e-05,0.0,0.0,0.000153225,0.000173885,0.001026051,0.003959496,0.001072479,0.0,0.000601219,0.001895924,0.0,0.001976765,0.0,0.002991363,0.0,0.0,0.0,0.000788733,0.001397342,0.000743975,0.000437067,0.002340434,0.002101381,0.00242824,0.0034687,0.00115016,0.0,0.000423343,0.0,0.00123801,0.001828253,0.390971261,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0
ENSG00000268628,0.001028549,0.577730345,0.0,0.0,0.062174256,0.071409836,0.080258799,0.00667881,0.010321797,0.018214936,0.099502488,0.184079602,0.179104478,0.225218659,0.0,0.0,0.0,2.17e-05,5.1e-06,8.05e-06,0.0,2.26e-05,1.52e-05,0.000145035,0.000322653,0.00016692,0.0,3.03e-05,0.0,0.0,0.000155274,0.0,0.0,0.0,0.0,0.0,0.001481405,0.0,0.000297542,0.0,0.000117984,0.0,4.81e-05,0.000414126,0.0,0.0,0.0,0.0,0.0,0.0,0.000153355,0.0,0.000123591,0.0,0.000134793,2.96e-05,0.825269564,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000227953,0.010614232,0.555674137,0.042751558,0.012932902,0.090122228,0.060343992,0.084651734,0.176928877,0.081678814,0.104046243,0.203980099,0.114427861,0.15920398,0.218131052,2.58e-05,0.000302202,0.000505821,0.001666875,0.000413022,0.00104632,0.002435968,0.0,0.003909975,0.008871764,0.005691239,0.000982262,0.0,5.56e-05,0.0,0.0,0.001979748,0.000688043,0.0,0.0,0.0,0.000135349,0.000434608,0.0,0.007930035,0.001527013,0.0,0.000531426,0.013474009,0.000411454,0.0,0.0,0.0,0.000874861,0.0,0.0,0.006376997,0.017587394,0.000384717,0.0,0.000765178,0.000870308,0.612516098,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000251129,0.102817117,0.263073639,0.007270822,0.530528172,0.014858696,0.045108696,0.318128178,0.0,0.0,0.0,0.0,0.0,0.0,0.451654934,0.015929789,0.000162157,0.000452974,0.0,6.12e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011109108,0.0,0.0,0.0,0.0,6.31e-05,0.0,0.0,0.0,0.005583167,0.001948726,0.0,0.001880893,0.0,0.0,0.0,0.0,0.003895459,0.002560657,0.002885929,0.0,0.0,0.0,0.0,0.0,0.0,0.000344718,0.0,0.000152632,0.0,0.978708481,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266709,0.001031153,0.556029883,0.017292765,0.0,0.050738946,0.095737129,0.093034601,0.036341611,0.066020594,0.0,0.144278607,0.427860697,0.0,0.216716412,0.002765171,0.0,0.0,0.003713819,0.000958619,0.001036259,0.0,0.0,0.0,0.002802186,0.007107327,0.007524252,0.002156765,0.000601115,0.000741909,0.000462446,0.000144183,0.0,0.0,0.0,0.0,0.001070615,0.000275719,0.000745426,0.000201904,0.0,0.001982137,0.000137777,0.000117982,0.000170994,0.000870854,0.000697379,0.0,0.0,0.0,0.0,0.002696486,0.0,0.000578492,0.0,0.000566568,0.000330621,0.851617188,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276272,0.000767506,0.598541444,0.0,0.0,0.12923756,0.130128411,0.162556855,0.040930979,0.0,0.0,0.0,0.0,0.0,0.216830581,8.59e-05,2.21e-05,0.0,0.000222612,2.8e-05,0.000126766,0.000204171,2.82e-05,0.000157998,0.000134089,0.0,0.0,4.24e-05,6.57e-05,4.06e-05,8.19e-05,0.0,9.46e-05,6.82e-05,7.73e-05,0.0,5.96e-05,0.00023366,0.0,0.000730573,0.0,0.0,9.84e-06,0.000102688,7.75e-05,2.31e-05,0.0,0.0,0.0,0.0,0.0,5.11e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260552,0.004807489,0.551938812,0.005906178,0.642675528,0.002098592,0.004032864,0.030004082,0.0,0.0,0.0,0.064676617,0.0,0.0,0.232022231,0.00191501,0.0,0.0,0.001786325,0.000341635,0.000104632,0.001232065,0.0,4e-05,0.0,0.001371275,0.002388244,0.000682386,6.06e-05,0.0,0.000279394,0.010431108,0.0,0.069970479,0.006431113,0.034180358,0.000207085,0.00262634,0.002213689,0.00021253,0.0,0.003681112,0.005438919,0.000871758,0.002172159,0.0,0.006761686,0.001200723,0.0,0.016417802,0.0,0.003271565,0.0,0.001676748,0.000229062,0.002139323,0.00275492,0.781397113,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277938,0.001768062,0.507470651,0.0,0.0,0.149191161,0.143115343,0.18451943,0.001796622,0.0,0.0,0.0,0.0,0.0,0.216619424,2.58e-05,0.000199011,5.28e-05,0.000217182,6.37e-05,6.44e-05,7.04e-05,7.9e-05,9.71e-05,0.000503518,0.000967959,0.00013482,4.95e-05,0.000400744,0.000365158,0.00030348,0.000427004,0.000104488,0.0,7.49e-05,0.000337735,3.52e-05,0.00023366,0.0,0.000653531,0.00013537,0.000342155,6.23e-05,0.000443526,7.48e-05,0.00039794,0.000176755,0.001522869,0.000274466,0.002165483,0.0,0.00085623,0.001170206,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000279948,0.001662603,0.450017787,0.0,0.0,0.082687142,0.147016024,0.218003812,0.024036627,0.025562762,0.040061045,0.0,0.0,0.0,0.223668514,6.87e-05,0.000169528,8.3e-05,0.000130309,2.29e-05,6.44e-05,0.000239373,8.47e-05,0.000291249,0.000402267,0.000412279,8.35e-05,8.49e-05,0.000121233,4.64e-05,9.63e-05,0.000255094,0.000177432,0.000104872,0.0,0.000234112,0.000127229,0.000369183,3.76e-05,0.000393181,0.0,0.000235969,4.92e-05,0.000159495,4.01e-05,0.000311431,0.0,0.0,4e-05,0.00046209,0.0,6.39e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000248664,0.015112506,0.310032017,0.009585257,0.052370995,0.060995885,0.068213992,0.07354854,0.388297872,0.363829787,0.368085106,0.07960199,0.0,0.0,0.227794661,0.0,0.0,0.0,0.0,5.1e-06,0.0,0.0,0.0,1.71e-05,0.0,8.07e-05,0.0,0.0,0.0,0.0,0.0,0.000127547,0.0,0.0,0.0,0.0,1.62e-05,0.0,0.0,2.92e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83e-05,0.0,0.00035522,0.000392077,0.000737754,0.000915937,0.591684966,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272056,0.000384729,0.503023835,0.006452036,0.0,0.299487842,0.361291793,0.349382118,0.296352584,0.357142857,0.313069909,0.039800995,0.0,0.0,0.219249739,0.0,0.000228494,0.0,0.0,2.8e-05,6.64e-05,0.0,8.47e-05,0.000409272,0.000747067,0.000681156,0.0,0.0,0.0,0.0,0.0,0.000959374,0.000185318,0.0,0.0,0.0,0.000123168,0.000266373,0.0,0.000794332,0.0,0.0,3.94e-05,0.000906715,0.0,6.92e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000297421,0.0,0.000296168,0.000308783,0.847733076,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000247317,0.023846707,0.49662042,0.041321412,0.65140058,0.004054152,0.007714801,0.050753291,0.05172862,0.0,0.0,0.0,0.0,0.0,0.216059388,0.0,0.000678111,0.0,0.000499519,0.00010453,0.000128778,0.0,0.0,2.28e-05,0.000153245,0.000958996,0.000995102,0.000569245,0.0,0.000457897,0.000380554,0.001375287,0.000240519,0.0,0.000217308,0.0,0.0,0.000696307,0.001340261,0.00093779,0.000106655,0.001757967,0.000311639,0.000113613,0.001055354,0.0,0.0,0.000585719,0.0,0.011361989,0.0,0.0,0.0,0.000851596,0.00044473,0.001092407,0.000959358,0.779763014,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
