ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000231312,0.148839465,0.359480612,0.07285014,0.270167523,0.226441406,0.320589844,0.302708724,0.131637662,0.163766176,0.109028707,0.169154229,0.069651741,0.0,0.215964339,0.0,0.007456986,0.000169528,0.0,0.000999039,0.000563443,0.000533221,0.005262308,0.020040332,0.011138717,0.004317066,0.00064321,0.003628397,0.00342017,0.006482704,0.0,0.002107924,0.000392362,0.001819166,0.000787734,0.006107876,0.010780861,0.0,0.015360289,0.002656628,0.0,0.011220312,0.004641779,0.001238814,0.006887855,0.003714106,0.008812045,0.0,0.001946994,0.034095028,0.006328818,0.019527157,0.002288953,0.002470377,0.011429817,0.007863257,0.0116634,0.329711244,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1
ENSG00000245904,0.028656149,0.333866951,0.080404808,0.109310449,0.123872606,0.139107517,0.154479501,0.136849044,0.121555702,0.116150297,0.910447761,0.711442786,1.0,0.216027243,0.0,0.000630862,0.001547862,0.0,0.0,5.1e-05,0.000120729,0.0,0.0,0.0,0.0,0.0,0.0,0.000192686,0.000155274,0.00048301,0.0,0.000225759,0.0,0.000120461,0.0,0.000352203,0.001809117,0.0,0.001519591,7.69e-05,0.0,0.0,0.0,0.000168322,0.000259526,6.43e-06,0.0,0.000168682,0.000108727,0.0,0.0,0.0,0.002153368,0.000567738,0.0027113,0.00178067,0.785371136,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000223891,0.009764703,0.442369264,0.023122523,0.257460221,0.063365672,0.138779436,0.157901549,0.04266055,0.038073395,0.016972477,0.472636816,0.174129353,0.353233831,0.215995376,0.0,0.003055738,0.002653478,0.002989627,0.003474918,0.001009609,0.000309872,0.000859264,0.010306968,0.009360374,0.00114556,0.000156593,0.00107229,0.000698485,0.006804343,0.000167575,0.001782821,0.000211272,0.001228129,0.000116401,0.002350621,0.002955073,0.001049564,0.001415556,0.000417091,0.0,0.00271364,0.00216179,0.000375795,0.001915668,0.000657466,0.001407613,0.00143257,0.002072791,0.009731081,0.009175559,0.000984026,0.000325904,0.006167804,0.007945852,0.011447107,0.013799055,0.644014197,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000250802,0.052144817,0.355923159,0.066758371,0.257690708,0.013680498,0.019688797,0.010564176,0.133333333,0.071046229,0.128629359,0.0,0.0,0.0,0.215980135,0.0,0.002740307,0.000773931,0.000294433,0.002774505,0.00121612,0.002209344,0.00116849,0.001819404,0.000847441,0.0,0.0,0.0,0.0,0.0017912,0.000540182,0.0,0.0,0.0,2.44e-05,0.002266503,0.001159694,0.002610101,0.0,0.001655079,0.0,0.000412945,0.000387088,0.000681675,0.000590464,0.000847785,0.000237816,0.003877946,0.003153501,0.001132575,0.001420027,0.000434505,0.000333528,0.000857815,0.0,0.001796572,0.001837712,0.587548698,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0
ENSG00000189149,0.011506075,0.3660619,0.026714265,0.152076208,0.117772701,0.136344708,0.194125593,0.07646356,0.082039028,0.015929908,0.0,0.0,0.0,0.216559015,0.000390731,0.00017743,0.000560179,0.000951245,0.0,1.02e-05,5.84e-05,0.000410476,0.000286803,0.0,0.000300533,0.000117866,0.000110127,0.000187869,0.0,0.000264177,0.000393269,0.000268013,0.000299356,0.0,0.000397222,0.0,0.0,6.02e-05,0.000600398,0.000129217,0.000176977,6.89e-05,0.0,0.000133589,0.000720906,0.0,0.000785839,0.0,0.000443969,0.0,0.001188498,0.0,9.31e-05,0.0,0.000186173,0.000234921,0.6097122,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000250616,0.004959818,0.471896122,0.017270931,0.709815523,0.272735964,0.308003035,0.254008717,0.002427184,0.0,0.0,0.07960199,0.248756219,0.328358209,0.216083219,0.000313443,0.0,0.0,0.000468073,0.003279454,0.00068582,0.000452735,0.0,0.000708044,0.000564961,0.000159106,1.68e-05,4.64e-05,5.3e-05,0.0,0.000141946,0.000225474,0.00011469,0.000157354,0.000117754,0.001102876,0.000197578,0.000193341,0.000263534,0.000313482,0.0,0.000318558,7.54e-05,0.0,0.000814894,0.0,6.11e-05,0.0,0.0,0.0,0.0,0.000127796,0.0,0.001012427,0.000765853,0.001101201,0.001105352,0.825968407,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000231064,0.006785818,0.607079331,0.022008974,0.036134982,0.494223913,0.56743913,0.602956196,0.391286645,0.422638437,0.421416938,0.353233831,0.437810945,0.532338309,0.218234691,0.0,0.001591941,0.0,0.0,0.026583124,0.005438122,0.015075053,9.58e-05,0.0,0.0,0.0,0.000542182,0.000168089,0.0,0.005623149,0.000343036,0.004719232,0.01759592,0.00682379,0.0,0.00156085,0.005351774,0.052519645,0.000647542,0.003862737,0.001716736,0.004011468,0.000593754,0.010135548,0.000422142,0.002347269,0.00035351,0.001303224,0.000574663,0.0,0.000329928,0.000115016,0.000213458,0.002614956,0.0,0.004090777,0.005074803,0.713068975,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000236830,0.028630761,0.47776592,0.069542244,0.26502945,0.036714286,0.032285714,0.052714068,0.152024627,0.072697135,0.135803931,0.0,0.0,0.0,0.216136424,0.0,0.000517504,8.84e-05,9.81e-05,0.000591822,0.000135124,6.84e-05,6.57e-05,0.0,0.0,0.0,0.0,0.000794074,0.001209102,0.003382762,3.35e-05,0.001237487,0.0,0.00071385,0.0,0.014725262,0.001924233,0.00234771,0.0,0.027883969,0.001419333,0.006961077,0.001758299,0.002333427,0.007122971,0.002756743,0.001407613,0.0,0.0,0.002971876,0.0,0.002517572,0.001316958,0.002031025,0.001273041,0.003041236,0.003572168,0.728934127,0,0,0,0,0,0,1,0,0,0,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
ENSG00000203288,0.002298611,0.386872999,0.011714102,0.006078891,0.079649063,0.321057922,0.345752936,0.055360281,0.188927944,0.0,0.194029851,0.179104478,0.089552239,0.216107882,0.004551368,0.000892078,0.00075919,0.001336273,0.003903853,0.000854089,0.000718339,0.002016808,0.0,0.004442647,0.002736617,0.00024415,0.000678151,0.000684034,0.002201568,0.000374579,0.0,0.001056359,0.0,0.001491551,0.016314151,0.001529078,0.003383464,0.000240946,0.019969874,0.0,0.0,0.000695447,0.000849909,0.010606975,0.000299897,0.0,0.0,0.0,0.0,0.006701101,0.001661342,0.0,0.000459145,0.000383737,0.000705348,0.000809562,0.71973736,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213971,0.009294695,0.428495197,0.054836843,0.020630736,0.108382857,0.02484,0.111250245,0.0,0.020841526,0.0,0.0,0.0,0.0,0.21858551,0.0,0.00202073,0.010636024,0.016835525,0.028868968,0.00719219,0.006452976,0.009345181,0.015110912,0.008172673,0.0,0.00152552,0.00244598,0.002504913,0.015494161,0.003960681,0.0,0.0,0.0,0.0,0.00957072,0.003264324,0.005593073,0.006528123,0.010929368,0.00091067,0.006972875,0.002611206,0.004376267,0.00458745,0.000968897,0.000838783,0.0,0.02048489,0.004022905,0.023275514,0.0034377,0.002100272,0.001588302,0.0,0.003984702,0.005280465,0.489397239,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ENSG00000241316,0.190704003,0.307363927,0.032358432,0.267649641,0.034809441,0.124783217,0.052059635,0.015888779,0.007282357,0.0,0.014925373,0.014925373,0.014925373,0.215971544,0.0,0.004026674,0.000530696,0.0,0.00111306,0.000221808,0.000676084,0.000487099,0.002608111,0.002009463,4.95e-05,0.000102712,0.001043309,0.000635863,0.003416035,8.67e-05,0.003376873,0.000353729,0.002245173,8.12e-06,0.000644902,0.006803539,0.004350168,0.001189669,9.03e-05,0.0,0.001687176,0.001538512,0.000423862,0.000173666,0.0,0.001391545,0.0,0.0,0.0,0.0,0.001878594,0.0,0.000582373,0.0,0.001043466,0.001277787,0.659218689,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0
ENSG00000258711,0.003694964,0.437744575,0.050721078,0.451288666,0.041963483,0.105235955,0.070104208,0.007003396,0.0,0.0,0.0,0.0,0.0,0.219141667,0.0,0.000231645,0.0,0.0,0.0,0.0,2.01e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000282821,0.0,0.000146821,0.0,0.000245626,0.0,8.41e-05,0.000644275,0.00234771,0.000218357,0.000108922,5.54e-05,0.000176977,0.000134497,0.000646717,2.4e-05,0.0,0.0,3.42e-05,0.0,0.0,0.0,2.56e-05,0.0,2.3e-05,0.0,2.03e-05,5.23e-06,0.874123943,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
ENSG00000263731,0.001701662,0.403059409,0.028537429,0.045072642,0.069471093,0.089616188,0.208559434,0.007459903,0.008205893,0.016784782,0.0,0.0,0.0,0.217815702,0.007067502,0.004992681,0.004444575,0.007202283,0.009919805,0.001486369,0.000758582,0.001606331,0.004561954,0.003004565,0.002984114,0.001717472,0.003784893,0.001878685,0.003848585,0.001048821,0.0,0.000876476,0.002245173,0.001404928,0.006061144,0.008753544,0.0,0.00303441,0.004258575,0.000585577,0.005297498,0.002821152,0.002003513,0.001095431,0.007330169,0.003364774,0.003873065,0.004197044,0.016753044,0.003535578,0.011399361,0.001966861,0.000526428,0.000925497,0.001202922,0.001541054,0.542382485,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279476,0.001774572,0.541266453,0.0,0.0,0.04530111,0.050886144,0.129592407,0.028643036,0.0,0.0,0.228855721,0.0,0.0,0.236081595,1.29e-05,0.000147858,9.58e-05,0.0,7.6e-05,7.65e-06,0.00010262,0.000804534,0.00027784,1.28e-05,8.84e-05,0.000186901,0.0,0.0,7.76e-05,0.000167575,0.0,5.07e-05,3.84e-05,0.000216559,5.61e-05,1.72e-05,0.0,0.0,0.000273633,0.0,2.36e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ENSG00000234171,0.002074023,0.469228033,0.012434634,0.245457258,0.086021028,0.08214486,0.121745484,0.008230453,0.0,0.0,0.0,0.0,0.0,0.215959351,0.005938247,0.016116552,0.005447,0.009482251,0.013915961,0.004742104,0.001627832,0.001773258,0.021698409,0.018419008,0.002895722,0.0,0.004445655,0.002919188,0.013464503,0.00064467,0.029484712,0.001569447,0.009471943,0.000527863,0.002359967,0.069916674,0.024720001,0.012408704,0.000802302,0.000326118,0.016423422,0.016779294,0.003318797,0.003719121,0.004561891,0.011408738,0.001945074,0.009703519,0.016707741,0.016400532,0.033290735,0.007267093,0.001863333,0.004763057,0.00565353,0.007445093,0.36498224,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000275389,0.001803215,0.500711491,0.0,0.0,0.100519563,0.090028904,0.160626961,0.088826225,0.053930208,0.069439549,0.0,0.0,0.0,0.246934001,0.0,1.97e-05,5.16e-05,6.04e-05,2.71e-05,5.1e-06,6.04e-06,0.0,1.79e-05,0.0,0.0,0.0,0.0,9.63e-06,0.000210729,1.77e-05,0.0,3.62e-06,0.0,1.22e-05,7.48e-05,2.58e-05,8.29e-05,0.0,3.98e-05,1.44e-05,0.00015338,5.58e-05,5.68e-05,2.14e-05,1.15e-05,0.0,0.0,0.000440289,0.0,3.79e-05,7.67e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000259804,0.000540965,0.690145856,0.009072151,0.0,0.08588196,0.132786192,0.078675842,0.086859688,0.106904232,0.016703786,0.621890547,0.68159204,0.462686567,0.215975701,0.000541012,0.000182359,0.0,0.000845551,0.000412647,0.00021161,0.000368224,0.000574667,0.000564643,0.00021186,0.000374782,0.0,0.0,3.37e-05,0.0,0.000737329,0.000214987,0.000567416,0.0,0.000401988,0.000163562,0.000549781,0.000980514,0.0,0.000454283,0.000108706,0.000165178,0.0,0.000493778,0.0,0.0,0.000183183,0.0,0.000960631,0.0,0.0,0.000920128,0.0,0.000138746,0.0,0.000182868,0.000210197,0.771419863,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000268912,0.001594251,0.438456065,0.0267361,0.115738027,0.043250795,0.110775835,0.173762616,0.028219396,0.007949126,0.012321145,0.0,0.0,0.0,0.216410207,0.0,4.44e-05,0.0,0.000120793,0.000385499,0.000142773,0.000148899,0.0,0.0,0.0,0.0,0.000252569,0.000255031,0.00047208,0.002151659,0.000102516,0.0,0.0,0.0,0.0,0.0,1.72e-05,0.0,0.000286123,0.0,0.0,0.000814092,0.000305078,0.000426047,0.0,0.00079588,0.000112481,0.0,0.001203648,2.72e-05,0.000945199,0.000511182,0.000215364,0.000405697,0.00042559,0.00089899,0.001326137,0.558759059,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280401,0.001080627,0.56865884,0.0,0.0,0.223851766,0.278834395,0.293103645,0.240880139,0.262304574,0.252460915,0.0,0.0,0.0,0.219585041,8.59e-06,7.89e-05,3.69e-05,0.0,0.000456083,0.000147872,0.000189142,0.000199765,0.000107551,1.93e-05,2.47e-05,4.38e-05,0.0,5.3e-05,0.000859554,0.0,0.0,2.9e-05,0.0,0.0,0.00013085,0.000103084,0.001049564,0.000120473,0.00019659,0.000121012,0.000330356,2.95e-05,0.000391089,0.0,9.23e-05,0.0,0.0,0.000443148,0.0,0.0,0.000115016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000227963,0.034325536,0.417289221,0.027762312,0.116125211,0.479747126,0.519155172,0.638590211,0.057153817,0.041043345,0.048714998,0.671641791,0.810945274,0.955223881,0.216133099,0.000313443,5.91e-05,0.000110562,0.0,0.000228042,4.59e-05,4.43e-05,3.56e-05,0.000197177,9.63e-05,0.000201534,0.0,0.0,0.0,6.65e-05,5.72e-05,0.000393269,0.000135214,0.0,8.66e-05,4.67e-05,0.000103084,0.0,0.0,0.0,1.23e-05,5.9e-05,1.31e-05,2.18e-05,1.6e-05,5.77e-05,7.07e-05,0.0,0.0,0.0,0.0,6.39e-05,0.0,3.17e-05,0.0,5.36e-05,6.1e-05,0.683100209,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
