ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000261423,0.043825941,0.340092494,0.028875861,0.0,0.333432014,0.374924269,0.379267378,0.305647841,0.305278701,0.282022887,0.313432836,0.407960199,0.273631841,0.216182147,0.000317737,0.000330217,0.000309572,0.000415226,0.000287767,6.63e-05,0.000112681,0.0,0.000146767,0.000131348,0.000208605,0.000106079,8.11e-05,0.0,0.000327185,0.000279949,0.0,0.000682106,0.000556496,0.000161066,0.000387876,0.000944936,0.002016268,0.000655071,0.00048085,0.000170238,0.000483736,0.000108254,0.000402014,0.000371378,0.0,0.000228175,0.000551552,0.0,0.0,0.000111462,0.000651757,0.0,0.00031681,0.001213302,0.001067214,0.001596726,0.285753776,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000280247,0.000619733,0.555140519,0.0,0.0,0.061996075,0.051124632,0.083255298,0.053974485,0.030421982,0.033366045,0.034825871,0.0,0.0,0.216026135,7.3e-05,0.0,0.0,0.000332181,0.000130309,2.8e-05,2.62e-05,3.52e-05,0.0,2.47e-05,4.95e-05,4.55e-05,0.0,0.0,0.0,7.29e-05,9.96e-05,0.0,8.83e-05,7.17e-05,0.000121503,0.0,0.000124291,0.0,7.97e-05,0.0,4.72e-05,3.61e-05,5.46e-05,0.000125574,0.0,0.000109267,0.0,0.0,0.0,0.0,0.00028115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261008,0.24844074,0.291177517,0.037926178,0.219600366,0.083264957,0.086299145,0.037646392,0.423922232,0.450126796,0.431318681,0.203980099,0.0,0.059701493,0.169487679,0.003799963,0.001291296,0.003906509,0.002091229,0.00419162,0.00084389,0.001939716,0.001041975,0.000254021,0.001374393,0.006194512,0.000422633,0.000689743,0.000852634,0.001292104,0.003793106,0.0,0.0,0.001254994,0.009351297,0.003850719,0.001271368,0.007112179,0.000203298,0.010299747,0.0,0.000790495,0.000433014,0.00129125,0.00049428,0.005519254,0.0,0.006110999,0.003162078,0.00090606,0.0,0.00057508,0.0,0.000438905,0.0,0.000242998,4.62e-05,0.952449485,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
ENSG00000230647,0.030478894,0.331198862,0.008035022,0.448597961,0.064211382,0.066333333,0.057980344,0.0,0.0,0.0,0.0,0.0,0.0,0.222802826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15e-05,0.0,1.11e-05,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261067,0.010358397,0.6339381,0.057074859,0.032928857,0.150867003,0.197920875,0.124510058,0.364049196,0.383916746,0.365184484,0.223880597,0.069651741,0.358208955,0.213171361,0.00017175,0.000138001,0.000199011,0.000656812,0.000760138,0.000163169,0.000754558,0.001760092,0.000191927,0.001732268,0.0,0.000422633,0.0,0.000192686,0.000510187,0.001011364,0.000194013,0.000845087,0.000103623,0.000709231,0.000476667,0.000575552,0.008631285,0.000248475,0.001833073,0.0,0.001168045,3.94e-05,0.002416451,5.88e-05,0.002012769,0.0,0.000968876,0.001429511,0.000362424,0.0,0.000268371,0.0,0.001098446,0.0,0.000631956,0.000355006,0.947316745,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000177788,0.008254429,0.413731768,0.011866942,0.052331094,0.000134615,0.014730769,0.170962621,0.006076389,0.0,0.0,0.0,0.0,0.0,0.215957966,0.0,0.001680656,0.0,0.0,0.0,0.000461463,0.000132802,0.0,0.000355629,0.0,0.010398436,0.000660048,0.001315728,0.000635863,0.001497288,0.0,0.0,0.000409264,0.001143695,0.0,0.001514118,0.002267846,0.0,0.0,0.000618994,0.0,0.0,0.001594279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001827476,0.0,0.000370056,0.0,0.000838235,0.00092,0.547096619,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280106,0.001367058,0.216471007,0.0,0.0,0.210933087,0.282523766,0.339779332,0.0,0.028610983,0.0,0.0,0.0,0.0,0.2170204,0.0,0.000542147,0.002203861,0.000483172,0.0,0.000137674,1.01e-05,0.002541573,0.001213654,0.00130396,0.001096061,0.0,0.000237643,0.0003372,0.00108692,0.000331207,6.29e-05,7.24e-06,0.0,0.000258518,0.001154281,0.000154626,0.000290011,0.0,0.000536639,0.0,0.000129783,0.00016402,0.0,0.000288552,0.0,4.82e-05,0.0,0.000480316,0.000181212,0.0,8.95e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000273270,0.004547748,0.549982213,0.076267208,0.316333285,0.083023961,0.113824472,0.125343458,0.047497519,0.035020559,0.024528569,0.154228856,0.139303483,0.248756219,0.220774114,0.000339206,0.000266145,0.000169528,0.00017364,0.000347492,0.00010708,0.000116705,0.000528028,0.000496751,0.000159902,0.000233355,0.000104395,0.000173885,0.000226406,0.003837494,7.1e-05,0.000246449,0.000205235,0.0,9.47e-05,0.001532811,0.000360794,0.000510972,0.000783074,0.000435687,5.74e-05,0.000991069,0.001210471,0.000550584,0.000617182,0.000507518,0.000392075,0.000722386,0.000660434,0.002482604,0.001074495,0.000715655,0.000337339,0.000419613,0.000897949,0.001015194,0.001426029,0.510576771,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000203709,0.043983478,0.478121665,0.170078276,0.023620534,0.161762295,0.305622951,0.157670265,0.095082806,0.129675811,0.073661999,0.393034826,0.63681592,0.60199005,0.217612582,0.0,0.000463289,0.006744256,0.002634797,5.97e-05,1.78e-05,5.03e-05,0.000626593,0.0,0.001252563,0.000127284,0.000771179,1.74e-05,0.000611777,0.000471369,0.013459218,0.0,0.000282501,0.000214923,0.000285587,0.000504706,6.01e-05,0.001436246,0.0,0.001546158,0.0,7.08e-05,6.56e-06,0.000410753,5.34e-06,0.000276828,0.0,0.0,0.000285902,0.0,0.0,3.83e-05,0.000766161,0.000394311,0.000504462,0.001124866,0.0015077,0.407934271,0,0,0,1,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
ENSG00000261790,0.003523756,0.693703308,0.007270822,0.053997778,0.317973684,0.148447368,0.454790823,0.138166895,0.093023256,0.103967168,0.218905473,0.089552239,0.0,0.216682051,0.0,3.45e-05,4.42e-05,0.0,0.0,0.00010708,0.000114693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000255094,0.000157718,0.0,0.0,0.0,3.93e-05,0.000429935,0.0,0.0,0.0,0.000215187,0.0,0.0,0.000108254,7.43e-05,0.000128246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002058387,0.005377153,0.004632318,0.006158584,0.550577652,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239335,0.002363709,0.41586624,0.006059018,0.633004775,0.105977679,0.007508929,0.023076923,0.045088567,0.0,0.0,0.164179105,0.0,0.0,0.215953532,0.00167456,0.000157715,0.000184269,0.001343822,0.0,0.0,0.0,0.0,0.0,0.0,0.000406603,0.0,0.0,0.0,0.000615552,0.000662414,0.0,0.000462383,0.0,0.0,0.0,0.001168285,0.0,0.001129433,0.000741199,0.0,0.0,0.0,0.000214116,0.000520998,0.0,0.0,0.0,0.0,0.004820238,0.0,0.002031949,0.0,4.91e-05,0.0,8.65e-05,7.95e-05,0.666862906,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000186594,0.003654603,0.638740662,0.031659734,0.277427231,0.179153285,0.393817518,0.15954771,0.257209926,0.301810865,0.233735748,0.55721393,0.691542289,0.577114428,0.215998978,0.003447876,0.023445393,0.002542916,0.004008818,0.002014367,0.000560894,0.000661998,0.057034033,0.038746606,0.041309823,0.003316468,0.028139607,0.029432904,0.032058075,0.018538647,0.003576245,0.013544196,0.012788582,0.01046596,0.0,0.010435262,0.062563354,0.297371946,0.080377984,0.030992224,0.061126688,0.145262338,0.016992521,0.053266797,0.00262369,0.034874534,0.004833448,0.018015731,0.002844727,0.00152218,0.000508267,0.010083067,0.015126912,0.011394293,0.016608274,0.022116474,0.03178435,0.623866735,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272449,0.00060411,0.861615084,0.010131115,0.0,0.001247236,0.002562814,0.024626573,0.0,0.0,0.0,0.0,0.0,0.0,0.218215016,0.0,0.0,0.0,0.002476257,0.0,0.000433418,0.000245483,0.000908208,0.0,0.000110408,0.0,8.59e-05,0.0,0.0,0.000648825,0.001050793,0.0,0.0,9.21e-05,0.000640203,0.0,0.001889872,0.002251039,0.000820721,0.001833073,0.00011691,0.000460139,0.000314919,0.000725372,0.004234775,0.00146488,0.001295133,0.006176892,0.001163622,0.010492172,0.0,0.000945687,0.001839167,0.000382342,0.00022656,0.000755054,0.000810073,0.615861457,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230082,0.004762571,0.587157595,0.005960764,0.172674166,0.261978142,0.05279235,0.204792612,0.309836066,0.149180328,0.086885246,0.651741294,0.31840796,0.273631841,0.217331593,0.0,0.004721608,0.0,0.0,0.000287767,4.33e-05,6.44e-05,0.001232065,0.0,0.000129444,0.000346497,0.0,0.001188213,0.000737023,0.000443641,0.000112374,0.005883309,0.000706251,0.001316401,0.000243629,0.0,0.017498497,0.00729171,0.0,0.0,0.0,0.000814092,0.000118095,0.0,0.000154963,0.000357569,0.0,0.000285538,0.0,0.008471658,0.0,0.007539936,0.001509451,0.002507179,0.00042497,0.00191211,0.001078764,0.902948225,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000276791,0.002071419,0.672714337,0.0,0.0,0.030028009,0.020027701,0.117670458,0.006463527,0.0,0.0,0.024875622,0.139303483,0.0,0.215954641,0.001348235,0.000364717,0.000449617,0.001124885,0.002823371,0.000693469,0.000949736,0.000520987,0.000361274,0.000251274,0.000562173,1.85e-05,5.22e-05,4.34e-05,0.001109102,0.000863503,0.000755077,0.001822974,0.0,0.00080533,0.000771078,0.000627094,0.001242905,0.000293653,0.000600398,8.61e-05,0.000471937,7.54e-05,0.000222855,0.000478249,0.002001234,0.000488487,0.000646731,0.003788204,0.000480212,0.001085641,0.000383387,0.001166394,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000276131,0.000382125,0.63322661,0.0,0.0,0.284697248,0.314998471,0.312853408,0.308868502,0.28440367,0.278287462,0.313432836,0.189054726,0.218905473,0.243029817,0.003344826,0.000941364,0.000803414,0.0,0.001465981,0.000555795,0.000269629,0.00114054,0.001828948,0.000163709,0.001502664,0.000143123,0.000411527,0.0,0.000998192,0.000279949,0.0,0.0,0.001531323,0.001238448,0.000752386,0.008195172,0.004018726,0.0,0.000443657,0.0,0.0,0.001276079,0.0,0.001659177,0.001782079,0.002442434,0.0,0.0,0.000190273,0.00114806,0.001111821,0.000482186,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259321,0.000606714,0.394165777,0.007412745,0.738833457,0.150689076,0.211917367,0.189201934,0.148993289,0.174496644,0.06442953,0.55721393,0.597014925,0.552238806,0.216542665,0.0,7.89e-05,0.001393076,0.000430325,0.0,1.53e-05,2.82e-05,0.0,2.82e-05,0.0,0.0,3.03e-05,0.0,2.41e-05,0.000299458,0.000449495,3.67e-05,0.000113483,0.000260977,4.33e-05,0.0,0.0,0.00011048,0.0,0.001325657,0.0,0.000106186,5.25e-05,0.000347392,2.67e-05,0.0,0.0,0.000285538,0.0,0.0,0.0,0.0,0.0,0.000224991,0.0,0.00051744,0.000738989,0.538886463,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000226864,0.015354019,0.400569192,0.009639843,0.011461043,0.106515152,0.135215311,0.055133541,0.185458377,0.174920969,0.133825079,0.353233831,0.378109453,0.393034826,0.216084327,0.0,0.0,0.0,6.79e-05,2.71e-05,3.57e-05,5.84e-05,0.000140807,0.000282245,0.00014848,0.0,2.69e-05,0.0,4.82e-05,0.001347559,0.0,0.0,0.0,0.0,0.0,0.000373856,0.0,0.0,0.0003313,0.000215187,0.0,0.000707906,0.000528146,0.000273107,0.000125574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000409024,0.0,0.000662625,0.000475985,0.699892213,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000261770,0.002342227,0.459267165,0.039279905,0.041083089,0.317836289,0.287683492,0.299532194,0.066302865,0.0,0.065757162,0.0,0.0,0.0,0.616224212,0.000107344,0.0,0.000140045,0.0,0.000206323,1.78e-05,0.000501026,8.45e-05,2.26e-05,0.000230334,0.000176784,0.000292981,0.0,0.000158966,0.000133092,0.000394294,0.0,0.0,0.0,0.000492672,4.67e-05,2.58e-05,0.0,0.0,0.000114235,0.0,0.000165178,3.28e-05,0.00022504,0.0,0.003073942,9.64e-05,0.004663785,0.001155045,0.001032908,0.0,3.83e-05,0.000137223,0.000164752,0.0,0.000347973,0.000513809,0.583347176,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
ENSG00000280374,0.000448525,0.231945927,0.0,0.0,0.224156085,0.259752646,0.160819427,0.21031746,0.186507937,0.119047619,0.044776119,0.0,0.0,0.23651721,0.0,0.001424368,0.00296305,0.0,0.00037464,0.000155521,2.01e-05,0.0,0.000203216,0.000550138,0.00241487,0.000228996,0.0,0.00026976,0.001708018,0.000307549,0.000194013,0.0,0.000882718,0.000345141,0.0,0.000300661,0.0,4.52e-05,0.0,0.0,0.000625317,0.000751214,0.0,0.0,0.001170751,0.0,0.0,0.002041341,0.0,0.00167639,0.000153355,0.000829055,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
